phone_number,city,distributor_name,store_type,store_number,country,address2,longitude,store_hours,store_name,state,other_fields,address,latitude,zip_code
(916) 983-3028,Folsom,,,,United States,,,"Mon-Sat: 10:30am-10pm, Sun: 10:30am-9pm",Folsom,CA,,1115 E. Bidwell St.,,95630
(916) 791-6790,Granite Bay,,,,United States,,,"Mon-Sat: 10:30am-10pm, Sun: 10:30am-9pm",Granite Bay,CA,,4060 Douglas Blvd.,,95746
(916) 851-1156,Rancho Cordova,,,,United States,,,"Mon-Sat: 10:30am-10pm, Sun: 10:30am-9pm",Rancho Cordova,CA,,3161 Zinfandel Drive,,95670
(530) 223-1027,Redding,,,,United States,,,Mon-Sun: 10:30am-10pm,Redding,CA,,1020 E. Cypress Ave.,,96002
(916) 791-5292,Roseville,,,,United States,,,"Mon-Sat: 10:30am-10pm, Sun: 10:30am-9pm",Roseville,CA,,933 Pleasant Grove Blvd.,,95678
(916) 927-2604,Sacramento,,,,United States,,,Mon-Sun: 10:30am-10pm,Sacramento,CA,,1431 Howe Ave.,,95825
(760) 436-7703,Carlsbad,,,,United States,,,Mon-Sun: 10:30am-10pm,La Costa,CA,,7610 Via Campanile,,92009
(858) 485-9991,Carmel Mountain,,,,United States,,,Mon-Sun: 10:30am-10pm,Carmel Mountain,CA,,12002 Carmel Mountain Rd.,,92128
(619) 644- 3405,La Mesa,,,,United States,,,Mon-Sun: 10:30am-10pm,La Mesa,CA,,8216 Parkway Drive,,91942
(951) 696-2288,Murrieta,,,,United States,,,Mon-Sun: 10:30am-10pm,Murrieta,CA,,40436 Murrieta Hot Springs Road,,92563
(760) 433-3390,Oceanside,,,,United States,,,Mon-Sun: 10:30am-10pm,Oceanside,CA,,2267 S. El Camino Real,,92054
(858) 277-1089,San Diego,,,,United States,,,Mon-Sun: 10:30am-10pm,Clairemont Mesa,CA,,4175 Genesee Ave,,92111
(619) 299-9913,San Diego,,,,United States,,,"Mon-Thurs: 10:30am-10pm, Fri-Sat: 10:30am-11pm, Sun: 10:30am-10pm",Mission Valley,CA,,845 Camino De La Reina,,92108
(858) 527-0074,San Diego,,,,United States,,,"Mon-Sat: 10:30am-12am, Sun: 10:30am-11pm",Mira Mesa,CA,,8340 Mira Mesa Blvd.,,92126
(619) 582-1365,San Diego,,,,United States,,,"Mon-Fri: 10am-10pm, Sat-Sun: 11am-10pm",San Diego State University,CA,,5500 Campanile Dr.,,92182
(619) 224-1026,San Diego,,,,United States,,,Mon-Sun: 10:30am-10pm,Point Loma,CA,,3455 Sports Arena Blvd.,,92110
(760) 891-0542,San Marcos,,,,United States,,,Mon-Sun: 10:30am-10pm,San Marcos,CA,,727 W. San Marcos Blvd.,,92078
(858) 523-9697,Solana Beach,,,,United States,,,Mon-Sun: 10:30am-10pm,Solana Beach,CA,,909 Lomas Santa Fe Drive,,90275
(951) 302-1911,Temecula,,,,United States,,,Mon-Sun: 10:30am-10pm,Temecula,CA,,32068 Temecula Pkwy,,92592
(623) 936-1889,Avondale,,,,United States,,,"Mon-Sat: 10:30am-12:00am, Sun: 10:30am-11:00pm",Avondale,AZ,,10155 W. McDowell Rd.,,85392
(480) 705-0306,Chandler,,,,United States,,,"Mon-Sat: 10:30am-10pm, Sun: 10:30am-9pm",Chandler,AZ,,960 N. 54th Street,,85226
(480) 726-2089,Gilbert,,,,United States,,,"Mon-Sat: 10:30am-12am, Sun: 10:30am-11pm",Gilbert,AZ,,2975 South Market St.,,85295
(253) 236-5821,Glendale,,,,United States,,,"Mon-Thurs: 10:30am-10pm, Fri-Sat: 10:30am-11pm, Sun: 10:30am-10pm, Mon-Sun: 10:30am-10pm, Mon-Fri: 8:30am-11pm, Sat: 8:30am-10pm, Sun: 8:30am-11pm, Mon-Sat: 10:30am-10pm, Sun: 10:30am-9pm, Mon-Sat: 10:30am-10pm, Sun: 10:30am-9pm, Mon-Sun: 10:30am-10pm, Mon-Sat: 10:30am-10pm, Sun: 10:30am-9pm, Mon-Sat: 10:30am-10pm, Sun: 10:30am-9pm, Mon-Sat: 10:30am-10pm, Sun: 10:30am-9pm, Mon-Sat: 10:30am-10pm, Sun: 10:30am-9pm, Mon-Sat: 10:30am-10pm, Sun: 10:30am-9pm, Mon-Sat: 10:30am-10pm, Sun: 10:30am-9pm, Mon-Sat: 10:30am-10pm, Sun: 10:30am-9pm, Mon-Sat: 10:30am-10pm, Sun: 10:30am-9pm, Mon-Sat: 10:30am-10pm, Sun: 10:30am-9pm, Mon-Sat: 10:30am-10pm, Sun: 10:30am-9pm, Mon-Sun: 10:30am-10pm, Mon-Sat: 10:30am-10pm, Sun: 10:30am-9pm, Mon-Sun: 10:30am-10pm, Mon-Sun: 10:30am-10pm, Mon-Sun: 10:30am-10pm, Mon-Sat: 10:30am-10pm, Sun: 10:30am-9pm, Mon-Sat: 10:30am-10pm, Sun: 10:30am-9pm, Mon-Thurs: 10:30am-10pm, Fri-Sat: 10:30am-11pm, Sun: 10:30am-10pm, Mon-Sat: 10:30am-10pm, Sun: 10:30am-9pm, Mon-Sat: 10:30am-10pm, Sun: 10:30am-9pm, Mon-Sat: 10:30am-10pm, Sun: 10:30am-9:30pm, Mon-Thurs: 10:30am-10pm, Fri-Sat: 10:30am-11pm, Sun: 10:30am-10pm, Mon-Thurs: 10:30am-10pm, Fri-Sat: 10:30am-11pm, Sun: 10:30am-10pm, Mon-Thurs: 10:30am-10pm, Fri-Sat: 10:30am-11pm, Sun: 10:30am-10pm, Mon-Thurs: 10:30am-10pm, Fri-Sat: 10:30am-11pm, Sun: 10:30am-10pm, Mon-Thurs: 10:30am-9pm, Fri-Sat: 10:30am-10pm, Sun: 10:30am-9pm, Mon-Sat: 10:30am-10pm, Sun: 10:30am-9pm, Mon-Sat: 10:30am-10pm, Sun: 10:30am-9:00pm, Mon-Sun: 10:30am-10pm, Mon-Sun: 10:30am-10pm, Mon-Sun: 10:30am-10pm, Mon-Sun: 10:30am-10pm, Mon-Wed: 10am-10pm, Thurs-Fri: 10am-11pm, Sat-Sun: 10am-10pm","Glendale, AZ",AZ,,7870 West Bell Road,,85308
(602) 254-2931,Phoenix,,,,United States,,,"Mon-Thurs: 10:30am-10pm, Fri-Sat: 10:30am-11pm, Sun: 10:30am-10pm",Mid Phoenix,AZ,,530 W. McDowell Road,,85003
(602) 265-1815,Phoenix,,,,United States,,,Mon-Sun: 10:30am-10pm,Central Phoenix,AZ,,745 E. Glendale Ave.,,85020
,Phoenix,,,,United States,,,"Mon-Fri: 8:30am-11pm, Sat: 8:30am-10pm, Sun: 8:30am-11pm",Grand Canyon University,AZ,,"Grand Canyon University, Student Union Building 29",,85017
(602) 867-0904,Phoenix,,,,United States,,,"Mon-Sat: 10:30am-10pm, Sun: 10:30am-9pm",Paradise Valley,AZ,,4575 E. Cactus Rd.,,85032
(480) 998-1050,Scottsdale,,,,United States,,,"Mon-Sat: 10:30am-10pm, Sun: 10:30am-9pm",North Scottsdale,AZ,,16495 N. Scottsdale Road,,85254
(480) 456-8912,South Tempe,,,,United States,,,Mon-Sun: 10:30am-10pm,South Tempe,AZ,,1817 E. Guadalupe Road,,85283
(801) 756-1453,American Fork,,,,United States,,,"Mon-Sat: 10:30am-10pm, Sun: 10:30am-9pm",American Fork,UT,,232 NW State Road #101,,84003
(801) 561-1267,Cottonwood Heights,,,,United States,,,"Mon-Sat: 10:30am-10pm, Sun: 10:30am-9pm",Fort Union,UT,,6993 S. Park Centre Drive,,84121
(801) 447-8404,Farmington,,,,United States,,,"Mon-Sat: 10:30am-10pm, Sun: 10:30am-9pm",Farmington,UT,,260 N. Union Avenue,,84025
(801) 825-2434,Layton,,,,United States,,,"Mon-Sat: 10:30am-10pm, Sun: 10:30am-9pm",Layton,UT,,508 W. Antelope Drive,,84041
(801) 484-6132,Salt Lake City,,,,United States,,,"Mon-Sat: 10:30am-10pm, Sun: 10:30am-9pm",Sugar House,UT,,2121 S. McClelland,,84106
(801) 571-1725,Sandy,,,,United States,,,"Mon-Sat: 10:30am-10pm, Sun: 10:30am-9pm",Sandy,UT,,11380 S. State St.,,84070
(801) 495-4267,South Jordan,,,,United States,,,"Mon-Sat: 10:30am-10pm, Sun: 10:30am-9pm",South Jordan,UT,,11428 S. Parkway Plaza,,84095
(435) 673-3345,St. George,,,,United States,,,"Mon-Sat: 10:30am-10pm, Sun: 10:30am-9pm",St. George,UT,,15 South River Rd.,,84790
(801) 282-8307,West Jordan,,,,United States,,,"Mon-Sat: 10:30am-10pm, Sun: 10:30am-9pm",West Jordan,UT,,7677 South Jordan Landing Blvd.,,84084
(732) 544-5401,Eatontown,,,,United States,,,"Mon-Sat: 10:30am-10pm, Sun: 10:30am-9pm",Eatontown,NJ,,178 Route 35 South,,07724
(201) 475-3800,Fair Lawn,,,,United States,,,Mon-Sun: 10:30am-10pm,Fair Lawn,NJ,,3101 Promenade Blvd.,,07410
(609) 356-0497,Lawrence Township,,,,United States,,,"Mon-Sat: 10:30am-10pm, Sun: 10:30am-9pm",Lawrenceville,NJ,,3371 U.S. Highway 1,,08648
(973) 794-6861,Parsippany,,,,United States,,,Mon-Sun: 10:30am-10pm,Parsippany,NJ,,3043 Route 46,,07054
(201) 489-4400,River Edge,,,,United States,,,Mon-Sun: 10:30am-10pm,River Edge,NJ,,1081 Main Street,,07661
(201) 288-4629,Teterboro,,,,United States,,,Mon-Sun: 10:30am-10pm,Teterboro,NJ,,3 Teterboro Landing Drive,,07068
(561) 241-8466,Boca Raton,,,,United States,,,"Mon-Sat: 10:30am-10pm, Sun: 10:30am-9pm",Boca Raton,FL,,5560 North Military Trail,,33496
(561) 265-0934,Delray Beach,,,,United States,,,"Mon-Sat: 10:30am-10pm, Sun: 10:30am-9pm",Delray Beach,FL,,1831 South Federal Hwy,,33483
(305) 229-0915,Miami,,,,United States,,,"Mon-Thurs: 10:30am-10pm, Fri-Sat: 10:30am-11pm, Sun: 10:30am-10pm",Miami,FL,,9971 West Flagler St.,,33174
(407) 351-9009,Orlando,,,,United States,,,"Mon-Sat: 10:30am-10pm, Sun: 10:30am-9pm",Orlando,FL,,4706 Millenia Plaza Way,,32839
(561) 660-5178,Palm Beach Gardens,,,,United States,,,"Mon-Sat: 10:30am-10pm, Sun: 10:30am-9pm",Palm Beach Gardens,FL,,3333 Northlake Blvd.,,33403
(253) 236-5821,Plantation,,,,United States,,,"Mon-Sat: 10:30am-10pm, Sun: 10:30am-9:30pm, Mon-Thurs: 10:30am-10pm, Fri-Sat: 10:30am-11pm, Sun: 10:30am-10pm, Mon-Thurs: 10:30am-10pm, Fri-Sat: 10:30am-11pm, Sun: 10:30am-10pm, Mon-Thurs: 10:30am-10pm, Fri-Sat: 10:30am-11pm, Sun: 10:30am-10pm, Mon-Thurs: 10:30am-10pm, Fri-Sat: 10:30am-11pm, Sun: 10:30am-10pm, Mon-Thurs: 10:30am-9pm, Fri-Sat: 10:30am-10pm, Sun: 10:30am-9pm, Mon-Sat: 10:30am-10pm, Sun: 10:30am-9pm, Mon-Sat: 10:30am-10pm, Sun: 10:30am-9:00pm, Mon-Sun: 10:30am-10pm, Mon-Sun: 10:30am-10pm, Mon-Sun: 10:30am-10pm, Mon-Sun: 10:30am-10pm, Mon-Wed: 10am-10pm, Thurs-Fri: 10am-11pm, Sat-Sun: 10am-10pm",Plantation,FL,,1740 N. University Dr.,,33322
(561) 784-4011,Royal Palm Beach,,,,United States,,,"Mon-Sat: 10:30am-10pm, Sun: 10:30am-9:30pm",Royal Palm Beach,FL,,280 South State Road 7,,33411
(702) 547-4352,Henderson,,,,United States,,,"Mon-Thurs: 10:30am-10pm, Fri-Sat: 10:30am-11pm, Sun: 10:30am-10pm",Henderson,NV,,543 North Stephanie Street,,89014
(702) 838-0593,Las Vegas,,,,United States,,,"Mon-Thurs: 10:30am-10pm, Fri-Sat: 10:30am-11pm, Sun: 10:30am-10pm",Las Vegas,NV,,365 Hughes Center Dr.,,89169
(702) 260-0050,Las Vegas,,,,United States,,,"Mon-Thurs: 10:30am-10pm, Fri-Sat: 10:30am-11pm, Sun: 10:30am-10pm",Blue Diamond,NV,,4830 Blue Diamond Rd.,,89139
(702) 586-1488,North Las Vegas,,,,United States,,,"Mon-Thurs: 10:30am-10pm, Fri-Sat: 10:30am-11pm, Sun: 10:30am-10pm",Decatur,NV,,"6482 N. Decatur Blvd,",,89131
(208) 895-9975,Meridian,,,,United States,,,"Mon-Thurs: 10:30am-9pm, Fri-Sat: 10:30am-10pm, Sun: 10:30am-9pm",Meridian,ID,,2206 N. Eagle Rd.,,83646
(301) 417-8416,Rockville,,,,United States,,,"Mon-Sat: 10:30am-10pm, Sun: 10:30am-9pm",Rockville,MD,,895-A Rockville Pike,,20852
(703) 724-4471,Ashburn,,,,United States,,,"Mon-Sat: 10:30am-10pm, Sun: 10:30am-9:00pm",Ashburn,VA,,19855 Belmont Chase Dr.,,20147
(253) 630-5337,Kent,,,,United States,,,Mon-Sun: 10:30am-10pm,Kent,WA,,12900 SE Kent Kangley Rd,,98030
(206) 542-7551,Shoreline,,,,United States,,,Mon-Sun: 10:30am-10pm,Shoreline,WA,,1253 North 205th Street,,98133
(360) 204-5615,Silverdale,,,,United States,,,Mon-Sun: 10:30am-10pm,Silverdale,WA,,11196 Pacific Crest Place,,98383
(253) 236-5821,Tukwila,,,,United States,,,Mon-Sun: 10:30am-10pm,Tukwila,WA,,17025 Southcenter Pkwy,,98188
