phone_number,city,distributor_name,store_type,store_number,country,address2,longitude,store_hours,store_name,state,other_fields,address,latitude,zip_code
(502) 366-8435,Louisville,,,194,United States,,,"Mon : 10:00 AM-12:00 AM, Tue : 10:00 AM-12:00 AM, Wed : 10:00 AM-12:00 AM, Thu : 10:00 AM-12:00 AM, Fri : 10:00 AM-1:00 AM, Sat : 10:00 AM-1:00 AM, Sun : 10:00 AM-12:00 AM","Arby's, Louisville",KY,,5022 S Third St,,40214
(303) 452-0622,Thornton,,,1972,United States,,,"Mon : 10:00 AM-11:00 PM, Tue : 10:00 AM-11:00 PM, Wed : 10:00 AM-11:00 PM, Thu : 10:00 AM-11:00 PM, Fri : 10:00 AM-11:00 PM, Sat : 10:00 AM-11:00 PM, Sun : 10:00 AM-10:00 PM","Arby's, Thornton",CO,,3903 E 120th Ave,,80233
(303) 693-6842,Aurora,,,1973,United States,,,"Mon : 10:00 AM-11:00 PM, Tue : 10:00 AM-11:00 PM, Wed : 10:00 AM-11:00 PM, Thu : 10:00 AM-11:00 PM, Fri : 10:00 AM-11:00 PM, Sat : 10:00 AM-11:00 PM, Sun : 10:00 AM-10:00 PM","Arby's, Aurora",CO,,4350 S Buckley Rd,,80015
(303) 925-0205,Lone Tree,,,6878,United States,,,"Mon : 10:00 AM-11:00 PM, Tue : 10:00 AM-11:00 PM, Wed : 10:00 AM-11:00 PM, Thu : 10:00 AM-11:00 PM, Fri : 10:00 AM-11:00 PM, Sat : 10:00 AM-11:00 PM, Sun : 10:00 AM-10:00 PM","Arby's, Lone Tree",CO,,7455 Park Meadows Dr.,,80124
(703) 330-1553,Manassas,,,7109,United States,,,"Mon : 9:30 AM-10:00 PM, Tue : 9:30 AM-10:00 PM, Wed : 9:30 AM-10:00 PM, Thu : 9:30 AM-10:00 PM, Fri : 9:30 AM-10:00 PM, Sat : 9:30 AM-10:00 PM, Sun : 9:30 AM-10:00 PM","Arby's, Manassas",VA,,10831 Promenade Lane,,20109
(703) 779-8124,Leesburg,,,7732,United States,,,"Mon : 7:00 AM-11:30 PM, Tue : 7:00 AM-11:30 PM, Wed : 7:00 AM-11:30 PM, Thu : 7:00 AM-11:30 PM, Fri : 7:00 AM-11:30 PM, Sat : 7:00 AM-11:30 PM, Sun : 7:00 AM-11:30 PM","Arby's, Leesburg",VA,,"605 Potomac Station Drive, NE",,20176
(615) 355-8700,Smyrna,,,7626,United States,,,"Mon : 10:00 AM-12:00 AM, Tue : 10:00 AM-12:00 AM, Wed : 10:00 AM-12:00 AM, Thu : 10:00 AM-12:00 AM, Fri : 10:00 AM-1:00 AM, Sat : 10:00 AM-1:00 AM, Sun : 10:00 AM-12:00 AM","Arby's, Smyrna",TN,,489 Sam Ridley Pkwy W,,37167
(615) 952-4600,Kingston Springs,,,6494,United States,,,"Mon : 7:00 AM-10:00 PM, Tue : 7:00 AM-10:00 PM, Wed : 7:00 AM-10:00 PM, Thu : 7:00 AM-10:00 PM, Fri : 7:00 AM-11:00 PM, Sat : 7:00 AM-11:00 PM, Sun : 7:00 AM-10:00 PM","Arby's, Kingston Springs",TN,,129 Luyben Hills Rd,,37082
(615) 223-8641,Smyrna,,,6537,United States,,,"Mon : 10:00 AM-11:00 PM, Tue : 10:00 AM-11:00 PM, Wed : 10:00 AM-11:00 PM, Thu : 10:00 AM-11:00 PM, Fri : 10:00 AM-12:00 AM, Sat : 10:00 AM-12:00 AM, Sun : 10:00 AM-11:00 PM","Arby's, Smyrna",TN,,582 Enon Springs Rd E,,37167
(615) 220-0587,Smyrna,,,8096,United States,,,"Mon : 10:00 AM-11:00 PM, Tue : 10:00 AM-11:00 PM, Wed : 10:00 AM-11:00 PM, Thu : 10:00 AM-11:00 PM, Fri : 10:00 AM-12:00 AM, Sat : 10:00 AM-12:00 AM, Sun : 10:00 AM-11:00 PM","Arby's, Smyrna",TN,,1901 Almaville Rd.,,37167
(410) 861-9216,Finksburg,,,7703,United States,,,"Mon : 10:00 AM-11:00 PM, Tue : 10:00 AM-11:00 PM, Wed : 10:00 AM-11:00 PM, Thu : 10:00 AM-11:00 PM, Fri : 10:00 AM-12:00 AM, Sat : 10:00 AM-12:00 AM, Sun : 10:00 AM-11:00 PM","Arby's, Finksburg",MD,,3004 Gamber Rd,,21048
(443) 512-0756,Bel Air,,,7179,United States,,,"Mon : 10:00 AM-11:00 PM, Tue : 10:00 AM-11:00 PM, Wed : 10:00 AM-11:00 PM, Thu : 10:00 AM-11:00 PM, Fri : 10:00 AM-12:00 AM, Sat : 10:00 AM-12:00 AM, Sun : 10:00 AM-11:00 PM","Arby's, Bel Air",MD,,10 Bel Air South Pkwy,,21015
(410) 272-1892,Belcamp,,,7856,United States,,,"Mon : 10:00 AM-12:00 AM, Tue : 10:00 AM-12:00 AM, Wed : 10:00 AM-12:00 AM, Thu : 10:00 AM-12:00 AM, Fri : 10:00 AM-12:00 AM, Sat : 10:00 AM-12:00 AM, Sun : 10:00 AM-12:00 AM","Arby's, Belcamp",MD,,1323 Policy Dr,,21017
(503) 255-2306,Portland,,,1647,United States,,,"Mon : 10:00 AM-12:00 AM, Tue : 10:00 AM-12:00 AM, Wed : 10:00 AM-12:00 AM, Thu : 10:00 AM-12:00 AM, Fri : 10:00 AM-12:00 AM, Sat : 10:00 AM-12:00 AM, Sun : 10:00 AM-12:00 AM","Arby's, Portland",OR,,10071 Se Washington,,97216
(503) 643-4142,Beaverton,,,6286,United States,,,"Mon : 10:00 AM-11:30 PM, Tue : 10:00 AM-11:30 PM, Wed : 10:00 AM-11:30 PM, Thu : 10:00 AM-11:30 PM, Fri : 10:00 AM-11:30 PM, Sat : 10:00 AM-11:30 PM, Sun : 10:00 AM-11:30 PM","Arby's, Beaverton",OR,,2820 Sw Cedar Hills Blvd,,97005
(503) 253-5908,Portland,,,6384,United States,,,"Mon : 10:00 AM-11:30 PM, Tue : 10:00 AM-11:30 PM, Wed : 10:00 AM-11:30 PM, Thu : 10:00 AM-11:30 PM, Fri : 10:00 AM-11:30 PM, Sat : 10:00 AM-11:30 PM, Sun : 10:00 AM-11:30 PM","Arby's, Portland",OR,,12035 Ne Halsey,,97220
(503) 774-9601,Happy Valley,,,1623,United States,,,"Mon : 10:00 AM-12:00 AM, Tue : 10:00 AM-12:00 AM, Wed : 10:00 AM-12:00 AM, Thu : 10:00 AM-12:00 AM, Fri : 10:00 AM-12:00 AM, Sat : 10:00 AM-12:00 AM, Sun : 10:00 AM-12:00 AM","Arby's, Happy Valley",OR,,10499 Se 82 Ave,,97266
(405) 737-1011,Midwest City,,,1359,United States,,,"Mon : 10:00 AM-11:00 PM, Tue : 10:00 AM-11:00 PM, Wed : 10:00 AM-11:00 PM, Thu : 10:00 AM-11:00 PM, Fri : 10:00 AM-11:00 PM, Sat : 10:00 AM-11:00 PM, Sun : 10:00 AM-10:00 PM","Arby's, Midwest City",OK,,6600 E Reno Ave,,73110
(405) 692-4398,Oklahoma City,,,6523,United States,,,"Mon : 10:00 AM-11:00 PM, Tue : 10:00 AM-11:00 PM, Wed : 10:00 AM-11:00 PM, Thu : 10:00 AM-11:00 PM, Fri : 10:00 AM-11:00 PM, Sat : 10:00 AM-11:00 PM, Sun : 10:00 AM-10:00 PM","Arby's, Oklahoma City",OK,,9020 S Western Ave,,73139
(405) 732-8353,Midwest City,,,1154,United States,,,"Mon : 10:00 AM-11:00 PM, Tue : 10:00 AM-11:00 PM, Wed : 10:00 AM-11:00 PM, Thu : 10:00 AM-11:00 PM, Fri : 10:00 AM-11:00 PM, Sat : 10:00 AM-11:00 PM, Sun : 10:00 AM-10:00 PM","Arby's, Midwest City",OK,,1700 S Air Depot Blvd,,73110
(405) 840-5671,Oklahoma City,,,6805,United States,,,"Mon : 10:00 AM-11:00 PM, Tue : 10:00 AM-11:00 PM, Wed : 10:00 AM-11:00 PM, Thu : 10:00 AM-11:00 PM, Fri : 10:00 AM-11:00 PM, Sat : 10:00 AM-11:00 PM, Sun : 10:00 AM-10:00 PM","Arby's, Oklahoma City",OK,,4041 Nw Expressway St,,73116
(702) 649-5521,North Las Vegas,,,207,United States,,,"Mon : 10:00 AM-11:00 PM, Tue : 10:00 AM-11:00 PM, Wed : 10:00 AM-11:00 PM, Thu : 10:00 AM-11:00 PM, Fri : 10:00 AM-11:00 PM, Sat : 10:00 AM-11:00 PM, Sun : 10:00 AM-11:00 PM","Arby's, North Las Vegas",NV,,1300 E Lake Mead Blvd,,89030
(812) 944-6625,New Albany,,,6532,United States,,,"Mon : 10:00 AM-11:00 PM, Tue : 10:00 AM-11:00 PM, Wed : 10:00 AM-11:00 PM, Thu : 10:00 AM-11:00 PM, Fri : 10:00 AM-11:00 PM, Sat : 10:00 AM-11:00 PM, Sun : 10:00 AM-11:00 PM","Arby's, New Albany",IN,,2119 State St,,47150
(502) 459-7458,Louisville,,,263,United States,,,"Mon : 9:00 AM-11:00 PM, Tue : 9:00 AM-11:00 PM, Wed : 9:00 AM-11:00 PM, Thu : 9:00 AM-11:00 PM, Fri : 9:00 AM-12:00 AM, Sat : 9:00 AM-12:00 AM, Sun : 9:00 AM-11:00 PM","Arby's, Louisville",KY,,3615 Bardstown Rd,,40218
(812) 944-5675,New Albany,,,7632,United States,,,"Mon : 10:00 AM-11:00 PM, Tue : 10:00 AM-11:00 PM, Wed : 10:00 AM-11:00 PM, Thu : 10:00 AM-11:00 PM, Fri : 10:00 AM-11:00 PM, Sat : 10:00 AM-11:00 PM, Sun : 10:00 AM-11:00 PM","Arby's, New Albany",IN,,801 Talaina Pl,,47150
(502) 259-9821,Louisville,,,773,United States,,,"Mon : 9:00 AM-12:00 AM, Tue : 9:00 AM-12:00 AM, Wed : 9:00 AM-12:00 AM, Thu : 9:00 AM-12:00 AM, Fri : 9:00 AM-1:00 AM, Sat : 9:00 AM-1:00 AM, Sun : 9:00 AM-12:00 AM","Arby's, Louisville",KY,,4975 Shelbyville Rd,,40207
(303) 973-2177,Littleton,,,7483,United States,,,"Mon : 10:00 AM-11:00 PM, Tue : 10:00 AM-11:00 PM, Wed : 10:00 AM-11:00 PM, Thu : 10:00 AM-11:00 PM, Fri : 10:00 AM-11:00 PM, Sat : 10:00 AM-11:00 PM, Sun : 10:00 AM-10:00 PM","Arby's, Littleton",CO,,8144 S Kipling Pkwy.,,80127
(303) 693-2119,Aurora,,,8547,United States,,,,"Arby's, Aurora",CO,,14475 E. Arapahoe Rd.,,80016
(303) 466-4133,Broomfield,,,1780,United States,,,"Mon : 10:00 AM-11:00 PM, Tue : 10:00 AM-11:00 PM, Wed : 10:00 AM-11:00 PM, Thu : 10:00 AM-11:00 PM, Fri : 10:00 AM-11:00 PM, Sat : 10:00 AM-11:00 PM, Sun : 10:00 AM-10:00 PM","Arby's, Broomfield",CO,,300 Alter St,,80020
(303) 451-0396,Thornton,,,8549,United States,,,,"Arby's, Thornton",CO,,200 East 144th Ave.,,80023
(303) 799-1151,Parker,,,8516,United States,,,"Mon : 10:00 AM-11:00 PM, Tue : 10:00 AM-11:00 PM, Wed : 10:00 AM-11:00 PM, Thu : 10:00 AM-11:00 PM, Fri : 10:00 AM-11:00 PM, Sat : 10:00 AM-11:00 PM, Sun : 10:00 AM-10:00 PM","Arby's, Parker",CO,,12245 Lioness Way,,80134
(703) 257-9563,Bristow,,,7643,United States,,,"Mon : 7:00 AM-10:00 PM, Tue : 7:00 AM-10:00 PM, Wed : 7:00 AM-10:00 PM, Thu : 7:00 AM-10:00 PM, Fri : 7:00 AM-11:00 PM, Sat : 7:00 AM-11:00 PM, Sun : 7:00 AM-10:00 PM","Arby's, Bristow",VA,,12891 Braemar Village Plz,,20136
(240) 249-3171,Charlotte Hall,,,6715,United States,,,"Mon : 10:00 AM-11:00 PM, Tue : 10:00 AM-11:00 PM, Wed : 10:00 AM-11:00 PM, Thu : 10:00 AM-11:00 PM, Fri : 10:00 AM-11:00 PM, Sat : 10:00 AM-11:00 PM, Sun : 10:00 AM-10:00 PM","Arby's, Charlotte Hall",MD,,30063 Market Dr,,20622
(301) 829-9841,Mount Airy,,,7144,United States,,,"Mon : 9:00 AM-12:00 AM, Tue : 9:00 AM-12:00 AM, Wed : 9:00 AM-12:00 AM, Thu : 9:00 AM-12:00 AM, Fri : 9:00 AM-12:00 AM, Sat : 9:00 AM-12:00 AM, Sun : 9:00 AM-12:00 AM","Arby's, Mount Airy",MD,,210 E Ridgeville Blvd,,21771
(615) 672-5253,White House,,,8435,United States,,,"Mon : 10:00 AM-11:00 PM, Tue : 10:00 AM-11:00 PM, Wed : 10:00 AM-11:00 PM, Thu : 10:00 AM-11:00 PM, Fri : 10:00 AM-12:00 AM, Sat : 10:00 AM-12:00 AM, Sun : 10:00 AM-11:00 PM","Arby's, White House",TN,,"301 White House Crossing Way, Suite A",,37188
(615) 452-6090,Gallatin,,,7837,United States,,,"Mon : 10:00 AM-11:00 PM, Tue : 10:00 AM-11:00 PM, Wed : 10:00 AM-11:00 PM, Thu : 10:00 AM-11:00 PM, Fri : 10:00 AM-11:00 PM, Sat : 10:00 AM-11:00 PM, Sun : 10:00 AM-11:00 PM","Arby's, Gallatin",TN,,1019 Nashville Pike,,37066
(410) 871-2189,Westminster,,,7129,United States,,,"Mon : 10:00 AM-11:00 PM, Tue : 10:00 AM-11:00 PM, Wed : 10:00 AM-11:00 PM, Thu : 10:00 AM-11:00 PM, Fri : 10:00 AM-12:00 AM, Sat : 10:00 AM-12:00 AM, Sun : 10:00 AM-11:00 PM","Arby's, Westminster",MD,,120 Mall Ring Rd,,21157
(410) 810-8955,Chestertown,,,7338,United States,,,"Mon : 6:30 AM-10:00 PM, Tue : 6:30 AM-10:00 PM, Wed : 6:30 AM-10:00 PM, Thu : 6:30 AM-10:00 PM, Fri : 6:30 AM-10:00 PM, Sat : 6:30 AM-10:00 PM, Sun : 6:30 AM-10:00 PM","Arby's, Chestertown",MD,,707 Washington Ave,,21620
(503) 520-0188,Beaverton,,,445,United States,,,"Mon : 10:00 AM-11:30 PM, Tue : 10:00 AM-11:30 PM, Wed : 10:00 AM-11:30 PM, Thu : 10:00 AM-11:30 PM, Fri : 10:00 AM-11:30 PM, Sat : 10:00 AM-11:30 PM, Sun : 10:00 AM-11:30 PM","Arby's, Beaverton",OR,,8175 Sw Hall Blvd,,97005
(360) 253-3556,Vancouver,,,6886,United States,,,"Mon : 10:00 AM-12:00 AM, Tue : 10:00 AM-12:00 AM, Wed : 10:00 AM-12:00 AM, Thu : 10:00 AM-12:00 AM, Fri : 10:00 AM-12:30 AM, Sat : 10:00 AM-12:30 AM, Sun : 10:00 AM-12:00 AM","Arby's, Vancouver",WA,,221 Ne 104 Ave,,98664
(360) 896-5154,Vancouver,,,6299,United States,,,"Mon : 10:00 AM-11:30 PM, Tue : 10:00 AM-11:30 PM, Wed : 10:00 AM-11:30 PM, Thu : 10:00 AM-11:30 PM, Fri : 10:00 AM-11:30 PM, Sat : 10:00 AM-11:30 PM, Sun : 10:00 AM-11:30 PM","Arby's, Vancouver",WA,,7117 Ne Fourth Plain Blvd,,98661
(405) 751-4173,Oklahoma City,,,1591,United States,,,"Mon : 10:00 AM-11:00 PM, Tue : 10:00 AM-11:00 PM, Wed : 10:00 AM-11:00 PM, Thu : 10:00 AM-11:00 PM, Fri : 10:00 AM-11:00 PM, Sat : 10:00 AM-11:00 PM, Sun : 10:00 AM-10:00 PM","Arby's, Oklahoma City",OK,,2121 W Britton Rd,,73120
(405) 378-0639,Oklahoma City,,,8546,United States,,,,"Arby's, Oklahoma City",OK,,10500 South May Avenue,,73170
(405) 794-5329,Moore,,,1508,United States,,,"Mon : 10:00 AM-11:00 PM, Tue : 10:00 AM-11:00 PM, Wed : 10:00 AM-11:00 PM, Thu : 10:00 AM-11:00 PM, Fri : 10:00 AM-11:00 PM, Sat : 10:00 AM-11:00 PM, Sun : 10:00 AM-10:00 PM","Arby's, Moore",OK,,1300 N Janeway Ave,,73160
(405) 752-7519,Oklahoma City,,,7424,United States,,,"Mon : 10:00 AM-11:00 PM, Tue : 10:00 AM-11:00 PM, Wed : 10:00 AM-11:00 PM, Thu : 10:00 AM-11:00 PM, Fri : 10:00 AM-11:00 PM, Sat : 10:00 AM-11:00 PM, Sun : 10:00 AM-10:00 PM","Arby's, Oklahoma City",OK,,13300 N Pennsylvania Ave,,73120
(405) 912-9955,Moore,,,7907,United States,,,"Mon : 10:00 AM-11:00 PM, Tue : 10:00 AM-11:00 PM, Wed : 10:00 AM-11:00 PM, Thu : 10:00 AM-11:00 PM, Fri : 10:00 AM-11:00 PM, Sat : 10:00 AM-11:00 PM, Sun : 10:00 AM-10:00 PM","Arby's, Moore",OK,,1813 South Telephone Rd,,73160
(702) 452-8177,Las Vegas,,,1842,United States,,,"Mon : 10:00 AM-11:00 PM, Tue : 10:00 AM-11:00 PM, Wed : 10:00 AM-11:00 PM, Thu : 10:00 AM-11:00 PM, Fri : 10:00 AM-11:00 PM, Sat : 10:00 AM-11:00 PM, Sun : 10:00 AM-11:00 PM","Arby's, Las Vegas",NV,,725 N Nellis Blvd,,89110
(702) 399-9111,North Las Vegas,,,7168,United States,,,"Mon : 10:00 AM-11:00 PM, Tue : 10:00 AM-11:00 PM, Wed : 10:00 AM-11:00 PM, Thu : 10:00 AM-11:00 PM, Fri : 10:00 AM-11:00 PM, Sat : 10:00 AM-11:00 PM, Sun : 10:00 AM-11:00 PM","Arby's, North Las Vegas",NV,,1465 W Craig Rd,,89030
(702) 362-6166,Las Vegas,,,5277,United States,,,"Mon : 10:00 AM-11:00 PM, Tue : 10:00 AM-11:00 PM, Wed : 10:00 AM-11:00 PM, Thu : 10:00 AM-11:00 PM, Fri : 10:00 AM-11:00 PM, Sat : 10:00 AM-11:00 PM, Sun : 10:00 AM-11:00 PM","Arby's, Las Vegas",NV,,6010 W Flamingo,,89103
(702) 256-9340,Las Vegas,,,6402,United States,,,"Mon : 10:00 AM-11:00 PM, Tue : 10:00 AM-11:00 PM, Wed : 10:00 AM-11:00 PM, Thu : 10:00 AM-11:00 PM, Fri : 10:00 AM-11:00 PM, Sat : 10:00 AM-11:00 PM, Sun : 10:00 AM-11:00 PM","Arby's, Las Vegas",NV,,1940 Rock Springs Dr,,89128
(502) 423-0136,Louisville,,,1400,United States,,,"Mon : 10:00 AM-11:00 PM, Tue : 10:00 AM-11:00 PM, Wed : 10:00 AM-11:00 PM, Thu : 10:00 AM-11:00 PM, Fri : 10:00 AM-12:00 AM, Sat : 10:00 AM-12:00 AM, Sun : 10:00 AM-11:00 PM","Arby's, Louisville",KY,,4948 Us Hwy 42,,40222
(502) 456-4512,Louisville,,,5187,United States,,,"Mon : 10:00 AM-11:00 PM, Tue : 10:00 AM-11:00 PM, Wed : 10:00 AM-11:00 PM, Thu : 10:00 AM-11:00 PM, Fri : 10:00 AM-12:00 AM, Sat : 10:00 AM-12:00 AM, Sun : 10:00 AM-11:00 PM","Arby's, Louisville",KY,,2956 Breckinridge Lane,,40220
(502) 447-8729,Louisville,,,85,United States,,,"Mon : 10:00 AM-11:00 PM, Tue : 10:00 AM-11:00 PM, Wed : 10:00 AM-11:00 PM, Thu : 10:00 AM-11:00 PM, Fri : 10:00 AM-12:00 AM, Sat : 10:00 AM-12:00 AM, Sun : 10:00 AM-11:00 PM","Arby's, Louisville",KY,,5329 Dixie Hwy,,40216
(502) 968-6921,Louisville,,,325,United States,,,"Mon : 10:00 AM-12:00 AM, Tue : 10:00 AM-12:00 AM, Wed : 10:00 AM-12:00 AM, Thu : 10:00 AM-12:00 AM, Fri : 10:00 AM-1:00 AM, Sat : 10:00 AM-1:00 AM, Sun : 10:00 AM-12:00 AM","Arby's, Louisville",KY,,7708 Preston Hwy,,40219
(303) 841-8048,Parker,,,6483,United States,,,"Mon : 10:00 AM-11:00 PM, Tue : 10:00 AM-11:00 PM, Wed : 10:00 AM-11:00 PM, Thu : 10:00 AM-11:00 PM, Fri : 10:00 AM-11:00 PM, Sat : 10:00 AM-11:00 PM, Sun : 10:00 AM-10:00 PM","Arby's, Parker",CO,,9831 S Parker Rd,,80134
(303) 637-7103,Brighton,,,6600,United States,,,"Mon : 10:00 AM-11:00 PM, Tue : 10:00 AM-11:00 PM, Wed : 10:00 AM-11:00 PM, Thu : 10:00 AM-11:00 PM, Fri : 10:00 AM-11:00 PM, Sat : 10:00 AM-11:00 PM, Sun : 10:00 AM-10:00 PM","Arby's, Brighton",CO,,15190 Brighton Rd,,80601
(303) 665-1348,Lafayette,,,8548,United States,,,,"Arby's, Lafayette",CO,,650 N. Highway 287,,80026
(303) 663-3957,Castle Rock,,,6880,United States,,,"Mon : 10:00 AM-11:00 PM, Tue : 10:00 AM-11:00 PM, Wed : 10:00 AM-11:00 PM, Thu : 10:00 AM-11:00 PM, Fri : 10:00 AM-11:00 PM, Sat : 10:00 AM-11:00 PM, Sun : 10:00 AM-10:00 PM","Arby's, Castle Rock",CO,,742 Genoa Way,,80109
(540) 659-8851,Stafford,,,6172,United States,,,"Mon : 10:00 AM-10:00 PM, Tue : 10:00 AM-10:00 PM, Wed : 10:00 AM-10:00 PM, Thu : 10:00 AM-10:00 PM, Fri : 10:00 AM-10:00 PM, Sat : 10:00 AM-10:00 PM, Sun : 10:00 AM-10:00 PM","Arby's, Stafford",VA,,418 Garrisonville Rd S-118,,22554
(301) 360-0760,Frederick,,,7085,United States,,,"Mon : 10:00 AM-12:00 AM, Tue : 10:00 AM-12:00 AM, Wed : 10:00 AM-12:00 AM, Thu : 10:00 AM-12:00 AM, Fri : 10:00 AM-12:00 AM, Sat : 10:00 AM-12:00 AM, Sun : 10:00 AM-12:00 AM","Arby's, Frederick",MD,,7389 Guilford Dr,,21704
(615) 384-6077,Springfield,,,5341,United States,,,"Mon : 6:00 AM-11:00 PM, Tue : 6:00 AM-11:00 PM, Wed : 6:00 AM-11:00 PM, Thu : 6:00 AM-11:00 PM, Fri : 6:00 AM-11:00 PM, Sat : 6:00 AM-11:00 PM, Sun : 7:00 AM-11:00 PM","Arby's, Springfield",TN,,1303 Memorial Blvd,,37172
(615) 451-9009,Gallatin,,,5540,United States,,,"Mon : 10:00 AM-10:00 PM, Tue : 10:00 AM-10:00 PM, Wed : 10:00 AM-10:00 PM, Thu : 10:00 AM-10:00 PM, Fri : 10:00 AM-10:00 PM, Sat : 10:00 AM-10:00 PM, Sun : 10:00 AM-10:00 PM","Arby's, Gallatin",TN,,307 E Main St,,37066
(615) 444-6044,Lebanon,,,5256,United States,,,"Mon : 10:00 AM-11:00 PM, Tue : 10:00 AM-11:00 PM, Wed : 10:00 AM-11:00 PM, Thu : 10:00 AM-11:00 PM, Fri : 10:00 AM-11:00 PM, Sat : 10:00 AM-11:00 PM, Sun : 10:00 AM-10:00 PM","Arby's, Lebanon",TN,,1457 W Main,,37087
(615) 449-0077,Lebanon,,,5891,United States,,,"Mon : 7:00 AM-11:00 PM, Tue : 7:00 AM-11:00 PM, Wed : 7:00 AM-11:00 PM, Thu : 7:00 AM-11:00 PM, Fri : 7:00 AM-12:00 AM, Sat : 7:00 AM-12:00 AM, Sun : 7:00 AM-11:00 PM","Arby's, Lebanon",TN,,813 S Cumberland,,37087
(717) 235-8849,Shrewsbury,,,6849,United States,,,"Mon : 10:00 AM-12:00 AM, Tue : 10:00 AM-12:00 AM, Wed : 10:00 AM-12:00 AM, Thu : 10:00 AM-12:00 AM, Fri : 10:00 AM-12:00 AM, Sat : 10:00 AM-12:00 AM, Sun : 10:00 AM-12:00 AM","Arby's, Shrewsbury",PA,,669 Shrewsbury Commons,,17361
(503) 640-0386,Hillsboro,,,7835,United States,,,"Mon : 10:00 AM-12:00 AM, Tue : 10:00 AM-12:00 AM, Wed : 10:00 AM-12:00 AM, Thu : 10:00 AM-12:00 AM, Fri : 10:00 AM-12:00 AM, Sat : 10:00 AM-12:00 AM, Sun : 10:00 AM-12:00 AM","Arby's, Hillsboro",OR,,7370 Ne Butler St,,97124
(503) 665-6517,Gresham,,,1488,United States,,,"Mon : 10:00 AM-12:30 AM, Tue : 10:00 AM-12:30 AM, Wed : 10:00 AM-12:30 AM, Thu : 10:00 AM-12:30 AM, Fri : 10:00 AM-12:30 AM, Sat : 10:00 AM-12:30 AM, Sun : 10:00 AM-12:30 AM","Arby's, Gresham",OR,,520 Ne Burnside,,97030
(503) 666-1446,Troutdale,,,6745,United States,,,"Mon : 10:00 AM-12:00 AM, Tue : 10:00 AM-12:00 AM, Wed : 10:00 AM-12:00 AM, Thu : 10:00 AM-12:00 AM, Fri : 10:00 AM-12:00 AM, Sat : 10:00 AM-12:00 AM, Sun : 10:00 AM-12:00 AM","Arby's, Troutdale",OR,,1184 Nw Frontage Rd,,97060
(503) 982-4623,Woodburn,,,7078,United States,,,"Mon : 10:00 AM-11:00 PM, Tue : 10:00 AM-11:00 PM, Wed : 10:00 AM-11:00 PM, Thu : 10:00 AM-11:00 PM, Fri : 10:00 AM-11:00 PM, Sat : 10:00 AM-11:00 PM, Sun : 10:00 AM-11:00 PM","Arby's, Woodburn",OR,,275 N Arney Rd,,97071
(405) 721-1693,Oklahoma City,,,8441,United States,,,"Mon : 10:00 AM-11:00 PM, Tue : 10:00 AM-11:00 PM, Wed : 10:00 AM-11:00 PM, Thu : 10:00 AM-11:00 PM, Fri : 10:00 AM-11:00 PM, Sat : 10:00 AM-11:00 PM, Sun : 10:00 AM-10:00 PM","Arby's, Oklahoma City",OK,,8104 Nw Expressway,,73162
(405) 721-6216,Oklahoma City,,,6887,United States,,,"Mon : 10:00 AM-11:00 PM, Tue : 10:00 AM-11:00 PM, Wed : 10:00 AM-11:00 PM, Thu : 10:00 AM-11:00 PM, Fri : 10:00 AM-11:00 PM, Sat : 10:00 AM-11:00 PM, Sun : 10:00 AM-10:00 PM","Arby's, Oklahoma City",OK,,12021 N Rockwell Ave,,73162
(405) 721-0335,Oklahoma City,,,8506,United States,,,"Mon : 10:00 AM-11:00 PM, Tue : 10:00 AM-11:00 PM, Wed : 10:00 AM-11:00 PM, Thu : 10:00 AM-11:00 PM, Fri : 10:00 AM-11:00 PM, Sat : 10:00 AM-11:00 PM, Sun : 10:00 AM-10:00 PM","Arby's, Oklahoma City",OK,,13416 N. Macarthur,,73142
(405) 359-6512,Edmond,,,6970,United States,,,"Mon : 10:00 AM-11:00 PM, Tue : 10:00 AM-11:00 PM, Wed : 10:00 AM-11:00 PM, Thu : 10:00 AM-11:00 PM, Fri : 10:00 AM-11:00 PM, Sat : 10:00 AM-11:00 PM, Sun : 10:00 AM-10:00 PM","Arby's, Edmond",OK,,1401 S Santa Fe Ave,,73003
(702) 644-8516,Nellis Afb,,,8418,United States,,,"Mon : 10:30 AM-8:00 PM, Tue : 10:30 AM-8:00 PM, Wed : 10:30 AM-8:00 PM, Thu : 10:30 AM-8:00 PM, Fri : 10:30 AM-8:00 PM, Sat : 10:30 AM-8:00 PM, Sun : 10:30 AM-6:00 PM","Arby's, Nellis Afb",NV,,"5691 Rickenbacker Rd., Bldg #431",,89191
(702) 658-5573,Las Vegas,,,6430,United States,,,"Mon : 10:00 AM-11:00 PM, Tue : 10:00 AM-11:00 PM, Wed : 10:00 AM-11:00 PM, Thu : 10:00 AM-11:00 PM, Fri : 10:00 AM-11:00 PM, Sat : 10:00 AM-11:00 PM, Sun : 10:00 AM-11:00 PM","Arby's, Las Vegas",NV,,4521 N Rancho Dr,,89130
(702) 838-9934,Las Vegas,,,6821,United States,,,"Mon : 10:00 AM-10:00 PM, Tue : 10:00 AM-10:00 PM, Wed : 10:00 AM-10:00 PM, Thu : 10:00 AM-10:00 PM, Fri : 10:00 AM-10:00 PM, Sat : 10:00 AM-10:00 PM, Sun : 10:00 AM-10:00 PM","Arby's, Las Vegas",NV,,3477 S Durango Dr,,89117
