phone_number,city,distributor_name,store_type,store_number,country,address2,longitude,store_hours,store_name,state,other_fields,address,latitude,zip_code
317-776-1687,NOBLESVILLE,,,,US,HAMILTON TOWN CENTER,-85.9316,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",NOBLESVILLE,IN,,13157 NORELL LANE,39.9901,46060
317-882-1079,GREENWOOD,,,,US,GREENWOOD MALL,-86.119,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",GREENWOOD,IN,,1251 US 31 NORTH,39.6316,46142
765-449-0914,LAFAYETTE,,,,US,TIPPECANOE MALL,-86.85,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",LAFAYETTE,IN,,2415 SAGAMORE PARKWAY SOUTH,40.3928,47905
765-212-3677,MUNCIE,,,,US,CENTER SHOPPES,-85.38076139,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",MUNCIE,IN,,620 E MCGALLIARD ROAD,40.22063,47303
208-999-3475,BOISE,,,,US,WESTPARK TOWNE PLAZA,-116.283346,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",BOISE,ID,,131 N MILWAUKEE STREET,43.606207,83704
208-884-2026,MERIDIAN,,,,US,CENTRE POINT MARKETPLACE,-116.358,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",MERIDIAN,ID,,3415 N EAGLE ROAD,43.6361,83646
208-546-3433,NAMPA,,,,US,TREASURE VALLEY CROSSING,-116.598,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",NAMPA,ID,,16905 N MARKETPLACE BLVD,43.6146,83687
208-944-3105,TWIN FALLS,,,,US,CANYON PARK WEST,-114.458756,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",TWIN FALLS,ID,,1939 FILLMORE STREET,42.597078,83301
208-238-6002,POCATELLO,,,,US,POCATELLO SQUARE,-112.459,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",POCATELLO,ID,,1844 HURLEY DRIVE,42.9083,83202
509-891-0977,SPOKANE VALLEY,,,,US,SPOKANE VALLEY MALL,-117.212,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",SPOKANE VALLEY,WA,,14014 EAST INDIANA AVENUE,47.674,99216
801-444-6656,LAYTON,,,,US,LAYTON HILLS MALL,-111.978,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",LAYTON,UT,,1201 N HILL FIELD ROAD #1024,41.0776,84041
801-566-2920,MIDVALE,,,,US,FAMILY CENTER AT FORT UNION,-111.862,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",MIDVALE,UT,,7170 S 1000 E,40.621,84047
801-692-6137,AMERICAN FORK,,,,US,THE MEADOWS SHOPPING DISTRICT,-111.821674,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",AMERICAN FORK,UT,,841 W PACIFIC DRIVE,40.379594,84003
509-654-9111,UNION GAP,,,,US,RAINIER PLAZA,-120.474,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",UNION GAP,WA,,2500 RUDKIN ROAD,46.5658,98903
309-807-1908,BLOOMINGTON,,,,US,COLONIAL PLAZA,-88.95333,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",BLOOMINGTON,IL,,1608 EAST EMPIRE STREET,40.48773,61701
217-726-6451,SPRINGFIELD,,,,US,WHITE OAKS MALL,-89.7031,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",SPRINGFIELD,IL,,2501 W. WABASH AVENUE,39.766,62704
217-402-8366,CHAMPAIGN,,,,US,MARKET PLACE SHOPPING CENTER,-88.24499,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",CHAMPAIGN,IL,,"2000 N NEIL STREET, SUITE 2000A",40.13992,61820
309-683-2400,PEORIA,,,,US,THE SHOPPES AT GRAND PRARIE,-89.673,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",PEORIA,IL,,5205 WEST WAR MEMORIAL DRIVE,40.7808,61615
815-802-0565,BOURBONNAIS,,,,US,BRADLEY COMMONS,-87.8478,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",BRADLEY,IL,,2054 N. STATE ROUTE 50,41.1876,60914
630-553-5365,YORKVILLE,,,,US,KENDALE MARKETPLACE,-88.461,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",YORKVILLE,IL,,825 ERICA LANE,41.6646,60560
815-230-1075,JOLIET,,,,US,JOLIET COMMONS,-88.1553,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",JOLIET,IL,,2601A PLAINFIELD ROAD,41.5781,60435
217-228-7780,QUINCY,,,,US,PRAIRIE TRAILS,-91.322458,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",QUINCY,IL,,6006 BROADWAY STREET,39.932405,62301
319-237-3447,BURLINGTON,,,,US,BURLINGTON COMMONS,-91.159621,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",BURLINGTON,IA,,"3200 AGENCY ST, #150",40.813126,52601
309-517-2572,MOLINE,,,,US,SOUTHPARK MALL,-90.502252,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",MOLINE,IL,,"4500 16TH ST, SUITE XD1",41.468003,61265
515-225-6230,WEST DES MOINES,,,,US,JORDAN CREEK,-93.807325,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",WEST DES MOINES,IA,,"320 SOUTH JORDAN CREEK PARKWAY, SUITE 100",41.564515,50266
319-287-5722,WATERLOO,,,,US,CROSSROADS COMMONS,-92.3289,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",WATERLOO,IA,,1411 FLAMMANG DRIVE,42.461,50702
319-743-3066,CEDAR RAPIDS,,,,US,MARKET PLACE,-91.6218,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",CEDAR RAPIDS,IA,,4601 1ST AVENUE SE,42.0235,52402
712-435-3142,COUNCIL BLUFFS,,,,US,METRO CROSSING,-95.8384,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",COUNCIL BLUFFS,IA,,3816 METRO DRIVE,41.2193,51501
402-951-4400,OMAHA,,,,US,WESTROADS MALL,-96.0678,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",OMAHA,NE,,9901 NICHOLAS STREET,41.2675,68114
563-557-6130,DUBUQUE,,,,US,KENNEDY MALL,-90.7225,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",DUBUQUE,IA,,555 JOHN F. KENNEDY ROAD,42.4939,52002
402-592-1642,PAPILLION,,,,US,SHADOW LAKE TOWNE CENTER,-96.0267,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",PAPILLION,NE,,7403 TOWN CENTER PARKWAY,41.1331,68046
402-330-1184,OMAHA,,,,US,OAKVIEW PLAZA SOUTH,-96.1297,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",OMAHA,NE,,3125 OAKVIEW DRIVE,41.2279,68144
319-237-3447,BURLINGTON,,,,US,BURLINGTON COMMONS,-91.159621,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",BURLINGTON,IA,,"3200 AGENCY ST, #150",40.813126,52601
563-355-7042,DAVENPORT,,,,US,DAVENPORT COMMONS,-90.52434,,DAVENPORT,IA,,"5511 ELMORE AVENUE, SUITE A",41.578958,52807
785-827-3540,SALINA,,,,US,MIDSTATE PLAZA,-97.615742,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",SALINA,KS,,2450 9TH STREET,38.797507,67401
316-942-0910,WICHITA,,,,US,TOWNE WEST CENTER,-97.4014,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",WICHITA,KS,,4600 W. KELLOGG DRIVE,37.678,67209
316-682-6811,WICHITA,,,,US,TALL GRASS CENTER,-97.2468,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",WICHITA,KS,,2057 N. ROCK ROAD,37.7211,67206
785-539-7800,MANHATTAN,,,,US,MANHATTAN MARKETPLACE,-96.5605,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",MANHATTAN,KS,,401 3RD PLACE,39.1851,66502
620-805-3442,GARDEN CITY,,,,US,SCHULMAN CROSSING,-100.83428059965,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",GARDEN CITY,KS,,1540 LAREU STREET,37.978809372345,67846
785-271-5398,TOPEKA,,,,US,HOME DEPOT EXTENSION,-95.759,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",TOPEKA,KS,,5900 SW HUNTOON STREET,39.0459,66604
308-392-3226,GRAND ISLAND,,,,US,NORTHWEST COMMONS,-98.381574,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",GRAND ISLAND,NE,,"2250 N WEBB ROAD, SUITE 200",40.943745,68803
785-312-3317,LAWRENCE,,,,US,LAWRENCE,-95.2624255897522,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",LAWRENCE,KS,,"2727 IOWA ST, SUITE C",38.9336493964262,66046
913-254-9196,OLATHE,,,,US,NORTHRIDGE PLAZA,-94.7621,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",OLATHE,KS,,15280 W. 119TH STREET,38.915,66062
913-432-3945,MERRIAM,,,,US,MERRIAM TOWNE CENTER,-94.6891,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",MERRIAM,KS,,5600 ANTIOCH ROAD,39.0277,66202
502-499-9029,LOUISVILLE,,,,US,STONEYBROOK SHOPPING CENTER,-85.6048,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",HURSTBOURNE,KY,,3500 S HURSTBOURNE PKWY,38.1981,40299
502-871-3624,FRANKFORT,,,,US,PARKSIDE,-84.820956526865,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",FRANKFORT,KY,,"7800 JOHN DAVIS DRIVE , SUITE #100",38.175840976598,40601
859-273-1642,LEXINGTON,,,,US,FAYETTE MALL,-84.5302,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",LEXINGTON,KY,,3645 NICHOLASVILLE ROAD,37.987,40503
502-420-6400,LOUISVILLE,,,,US,OXMOOR CENTER,-85.61,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",LOUISVILLE,KY,,7900 SHELBYVILLE ROAD,38.2481,40222
859-353-3009,RICHMOND,,,,US,RICHMOND CENTRE,-84.3262,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",RICHMOND,KY,,2145 LANTERN RIDGE DRIVE,37.7385,40475
502-429-0776,LOUISVILLE,,,,US,SPRINGHURST TOWN CENTER,-85.5588,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",SPRINGHURST,KY,,3555 SPRINGHURST BLVD,38.298,40241
859-264-8800,LEXINGTON,,,,US,HAMBURG PAVILION,-84.4157,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",LEXINGTON,KY,,1968 PAVILLION WAY,38.0241,40509
812-288-2194,CLARKSVILLE,,,,US,RIVER FALLS MALL,-85.7602,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",CLARKSVILLE,IN,,951 E LEWIS & CLARK PARKWAY,38.3187,47129
270-796-9115,BOWLING GREEN,,,,US,GARY FARMS,-86.430416,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",BOWLING GREEN,KY,,2300 GARY FARMS BLVD,36.956328,42104
859-283-2702,FLORENCE,,,,US,TURFWAY CROSSING,-84.637604,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",FLORENCE,KY,,"1336 HANSEL AVENUE, SUITE 200",39.018565,41042
410-721-4941,GAMBRILLS,,,,US,VILLAGE AT WAUGH CHAPEL,-76.6891,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",CROFTON,MD,,1417 SOUTH MAIN CHAPEL WAY,39.0335,21054
202-971-8214,WASHINGTON,,,,US,THE SHOPS AT DAKOTA CROSSING,-76.955,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",DAKOTA CROSSING,DC,,2470 MARKET STREET NE,38.921,20018
410-768-9372,GLEN BURNIE,,,,US,GOVERNOR PLAZA,-76.6101,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",GLEN BURNIE,MD,,6633 RITCHIE HIGHWAY,39.1947,21061
410-872-1100,COLUMBIA,,,,US,COLUMBIA CROSSING,-76.8164,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",COLUMBIA,MD,,6221 COLUMBIA CROSSING CIRCLE,39.1984,21045
301-933-3494,WHEATON,,,,US,WHEATON PLAZA,-77.0551,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",WHEATON,MD,,"11160 VEIRS MILL ROAD, SUITE P100",39.0349,20902
703-933-0736,BAILEY'S CROSSROADS,,,,US,CROSSROADS CENTER,-77.1278,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",BAILEY'S CROSSROADS,VA,,5716 COLUMBIA PIKE,38.8522,22041
301-885-1762,WALDORF,,,,US,ST. CHARLES TOWNE CENTER,-76.9242,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",WALDORF,MD,,11080 MALL CIRCLE ROAD,38.6184,20603
571-255-6367,SPRINGFIELD,,,,US,SPRINGFIELD TOWN CENTER,-77.1739,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",SPRINGFIELD,VA,,6601 SPRINGFIELD MALL,38.7734,22150
301-947-0200,GAITHERSBURG,,,,US,WASHINGTONIAN CENTER,-77.2011,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",WASHINGTONIAN,MD,,2 GRAND CORNER AVENUE,39.1178,20878
410-933-0134,BALTIMORE,,,,US,NOTTINGHAM SQUARE,-76.4527,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",WHITE MARSH,MD,,5220 CAMPBELL BLVD.,39.3718,21236
337-417-8371,LAFAYETTE,,,,US,AMBASSADOR TOWN CENTER,-92.043482,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",LAFAYETTE,LA,,"110 OLD CAMP ROAD, SUITE A",30.154693,70508
225-766-9100,BATON ROUGE,,,,US,MALL OF LOUISIANA,-91.0817,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",BATON ROUGE,LA,,9330 MALL OF LOUISIANA BLVD. SUITE 200,30.3867,70809
337-478-1488,LAKE CHARLES,,,,US,PRIEN LAKE MALL,-93.2274,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",LAKE CHARLES,LA,,542 WEST PRIEN LAKE ROAD,30.199544,70601
318-410-1156,MONROE,,,,US,PECANLAND MALL,-92.0606,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",MONROE,LA,,"4700 MILLHAVEN ROAD, SUITE 1566",32.498,71203
504-835-0091,METAIRIE,,,,US,LAKESIDE SHOPPING CENTER,-90.1588,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",METAIRIE,LA,,3301 VETERANS MEMORIAL,30.0084,70002
504-361-3869,GRETNA,,,,US,OAKWOOD CENTER,-90.040326,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",GRETNA,LA,,197 WESTBANK EXPRESSWAY,29.922302,70053
985-718-3252,SLIDELL,,,,US,FREMAUX TOWN CENTER,-89.75795,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",SLIDELL,LA,,250 TOWN CENTER PARKWAY,30.267207,70458
601-992-2341,FLOWOOD,,,,US,MARKET STREET AT FLOWOOD,-90.0683,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",FLOWOOD,MS,,720 MACKENZIE LANE,32.3371,39232
601-853-4373,MADISON,,,,US,MADISON GRANDVIEW,-90.1374,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",MADISON,MS,,175 GRANDVIEW BLVD.,32.4642,39110
601-264-6648,HATTIESBURG,,,,US,TURTLE CREEK MALL,-89.3757,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",HATTIESBURG,MS,,1000 TURTLE CREEK ROAD,31.3229,39402
207-990-5932,BANGOR,,,,US,BANGOR MALL,-68.7493,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",BANGOR,ME,,641 STILLWATER AVENUE,44.8302,04401
207-622-3987,AUGUSTA,,,,US,THE MARKETPLACE AT AUGUSTA,-69.7852,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",AUGUSTA,ME,,"80 STEPHEN KING DRIVE, SUITE 2",44.349,04330
207-721-3074,TOPSHAM,,,,US,TOPSHAM FAIR MALL,-69.9846,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",TOPSHAM,ME,,131 TOPSHAM FAIR MALL ROAD,43.9325,04086
207-828-4950,SOUTH PORTLAND,,,,US,PORTLAND,-70.3318,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",PORTLAND,ME,,385 GORHAM ROAD,43.6375,04106
603-431-8036,PORTSMOUTH,,,,US,THE CROSSINGS AT FOXRUN,-70.8025,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",NEWINGTON,NH,,45 GOSLING ROAD,43.0937,03801
603-224-1564,CONCORD,,,,US,PATRIOT PLACE,-71.4866,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",CONCORD,NH,,295 LOUDON ROAD,43.227,03301
508-393-1638,NORTHBOROUGH,,,,US,NORTHBOROUGH CROSSING,-71.6711,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",NORTHBOROUGH,MA,,5102 SHOPS WAY,42.2885,01532
508-865-7250,MILLBURY,,,,US,THE SHOPPES AT BLACKSTONE VALLEY,-71.7781,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",MILLBURY,MA,,"70 WORCHESTER PROVIDENCE TURNPIKE, SUITE 200",42.1954,01527
508-653-0908,NATICK,,,,US,SHERWOOD PLAZA,-71.3919,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",NATICK,MA,,1336 WORCESTER STREET,42.2987,01760
508-595-9808,WORCESTER,,,,US,LINCOLN PLAZA,-71.7706,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",WORCESTER,MA,,541E LINCOLN STREET,42.2929,01605
508-699-8475,NORTH ATTLEBORO,,,,US,ATTLEBORO MARKETPLACE,-71.3453,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",NORTH ATTLEBORO,MA,,1360 SOUTH WASHINGTON STREET,41.9381,02760
603-760-7369,SEABROOK,,,,US,SEABROOK TOWN CENTER,-70.866524862778,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",SEABROOK,NH,,"700 LAFAYETTE ROAD, SUITE 212",42.8925474529976,03874
802-288-9854,WILLISTON,,,,US,MAPLE TREE PLACE,-73.1113,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",WILLISTON,VT,,1355 MAPLE TREE PLACE,44.4429,05495
603-824-3152,SALEM,,,,US,THE MALL AT ROCKINGHAM PARK,-71.23166,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",SALEM,NH,,77 ROCKINGHAM BLVD.,42.769618,03079
978-646-6400,DANVERS,,,,US,LIBERTY TREE,-70.9448,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",DANVERS,MA,,96 COMMONWEALTH AVENUE,42.5512,01923
401-232-0051,SMITHFIELD,,,,US,THE CROSSING AT SMITHFIELD,-71.5168,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",SMITHFIELD,RI,,"371 PUTNAM PIKE, SUITE 300",41.875,02917
781-329-2862,DEDHAM,,,,US,DEDHAM MALL,-71.1695,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",DEDHAM,MA,,180 PROVIDENCE HIGHWAY,42.254,02026
508-559-9290,BROCKTON,,,,US,WESTGATE MALL,-71.0556,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",BROCKTON,MA,,435 WESTGATE DRIVE,42.0947,02301
508-336-3004,SEEKONK,,,,US,SEEKONK,-71.3327,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",SEEKONK,MA,,275 HIGHLAND AVE,41.7972,02771
978-537-4081,LEOMINSTER,,,,US,ORCHARD HILL PARK,-71.7147,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",LEOMINSTER,MA,,56 ORCHARD HILL PARK DRIVE,42.5254,01453
989-772-1990,MT. PLEASANT,,,,US,INDIAN HILLS PLAZA,-84.7635,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",MT. PLEASANT,MI,,4208 E. BLUEGRASS ROAD,43.5729,48858
920-490-8488,GREEN BAY,,,,US,MAVERICK PHASE II,-88.0682,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",GREEN BAY,WI,,811 PILGRIM WAY,44.4809,54304
