phone_number,city,distributor_name,store_type,store_number,country,address2,longitude,store_hours,store_name,state,other_fields,address,latitude,zip_code
(905) 796-1517,Brampton,,,7380,United States,,-79.7804111,"monday 7:00 a.m. to 12:00 a.m., tuesday 7:00 a.m. to 12:00 a.m., wednesday 7:00 a.m. to 12:00 a.m., thursday 7:00 a.m. to 12:00 a.m., friday 7:00 a.m. to 12:00 a.m., saturday 7:00 a.m. to 12:00 a.m., sunday 7:00 a.m. to 12:00 a.m.",Sobeys - Brampton,,,8975 Chinguacousy Rd,43.6660543,
"(902) 457-2102 , (902) 445-3874",Halifax,,,644,United States,,-63.6576605,"monday Open 24 hours, tuesday Open 24 hours, wednesday Open 24 hours, thursday Open 24 hours, friday Open 24 hours, saturday Open 24 hours, sunday Open 24 hours",Sobeys - Clayton Park,,,287 Lacewood Dr,44.6630063,
(905) 935-9974,St. Catharines,,,916,United States,,-79.227905,"monday 6:00 a.m. to 12:00 a.m., tuesday 6:00 a.m. to 12:00 a.m., wednesday 6:00 a.m. to 12:00 a.m., thursday 6:00 a.m. to 12:00 a.m., friday 6:00 a.m. to 12:00 a.m., saturday 6:00 a.m. to 12:00 a.m., sunday 6:00 a.m. to 12:00 a.m.",Sobeys - Scott & Niagara,,,400 Scott St,43.189236,
(204) 489-7007,Winnipeg,,,5080,United States,,-97.2028198242188,"monday 7:00 a.m. to 11:00 p.m., tuesday 7:00 a.m. to 11:00 p.m., wednesday 7:00 a.m. to 11:00 p.m., thursday 7:00 a.m. to 11:00 p.m., friday 7:00 a.m. to 11:00 p.m., saturday 7:00 a.m. to 11:00 p.m., sunday 9:00 a.m. to 6:00 p.m.",Sobeys - Kenaston,,,1660 Kenaston Blvd,49.8214988708496,
(905) 871-0463,Fort Erie,,,4718,United States,,-78.9313906,"monday 6:00 a.m. to 12:00 a.m., tuesday 6:00 a.m. to 12:00 a.m., wednesday 6:00 a.m. to 12:00 a.m., thursday 6:00 a.m. to 12:00 a.m., friday 6:00 a.m. to 12:00 a.m., saturday 6:00 a.m. to 12:00 a.m., sunday 6:00 a.m. to 12:00 a.m.",Sobeys - Fort Erie,,,450 Garrison Rd,42.9054565,
(613) 599-8965 ,Kanata,,,4742,United States,,-75.934322,"monday 7:00 a.m. to 10:00 p.m., tuesday 7:00 a.m. to 10:00 p.m., wednesday 7:00 a.m. to 10:00 p.m., thursday 7:00 a.m. to 10:00 p.m., friday 7:00 a.m. to 10:00 p.m., saturday 7:00 a.m. to 10:00 p.m., sunday 7:00 a.m. to 10:00 p.m.",Sobeys - March Road,,,840 March Rd,45.356719,
(902) 835-3335,Bedford,,,580,United States,,-63.6781069,"monday Open at 7:00 a.m., tuesday Open 24 Hours, wednesday Open 24 Hours, thursday Open 24 Hours, friday Open 24 Hours, saturday Open 24 Hours, sunday 7:00 a.m. to 9:00 p.m.",Sobeys - Bedford,,,955 Bedford Hwy,44.7150421,
(780) 478-4740,Edmonton,,,5070,United States,,-113.4201511,"monday 7:00 a.m. to 11:00 p.m., tuesday 7:00 a.m. to 11:00 p.m., wednesday 7:00 a.m. to 11:00 p.m., thursday 7:00 a.m. to 11:00 p.m., friday 7:00 a.m. to 11:00 p.m., saturday 7:00 a.m. to 11:00 p.m., sunday 7:00 a.m. to 11:00 p.m.",Sobeys - Hollick Kenyon,,,5119-167 Avenue NW,53.6286326,
(519) 880-9143,Waterloo,,,878,United States,,-80.568595,"monday 7:00 a.m. to 11:00 p.m., tuesday 7:00 a.m. to 11:00 p.m., wednesday 7:00 a.m. to 11:00 p.m., thursday 7:00 a.m. to 11:00 p.m., friday 7:00 a.m. to 11:00 p.m., saturday 7:00 a.m. to 11:00 p.m., sunday 7:00 a.m. to 11:00 p.m.",Sobeys - Columbia,,,450 Columbia St W,43.4683601,
(506) 450-4141,Fredericton,,,349,United States,,-66.6504751,"monday 7:00 a.m. to 11:00 p.m., tuesday 7:00 a.m. to 11:00 p.m., wednesday 7:00 a.m. to 11:00 p.m., thursday 7:00 a.m. to 11:00 p.m., friday 7:00 a.m. to 11:00 p.m., saturday 7:00 a.m. to 11:00 p.m., sunday 7:00 a.m. to 11:00 p.m.",Sobeys - Brookside Mall,,,463 Brookside Dr,45.991859,
(250) 342-6919,Invermere,,,5193,United States,,-116.0319865,"monday 7:00 a.m. to 10:00 p.m., tuesday 7:00 a.m. to 10:00 p.m., wednesday 7:00 a.m. to 10:00 p.m., thursday 7:00 a.m. to 10:00 p.m., friday 7:00 a.m. to 10:00 p.m., saturday 7:00 a.m. to 10:00 p.m., sunday 7:00 a.m. to 10:00 p.m.",Sobeys - Invermere,,,750 - 4 Street,50.5099429,
(506) 855-6761,Moncton,,,783,United States,,-64.770206,"monday 7:00 a.m. to 11:00 p.m., tuesday 7:00 a.m. to 11:00 p.m., wednesday 7:00 a.m. to 11:00 p.m., thursday 7:00 a.m. to 11:00 p.m., friday 7:00 a.m. to 11:00 p.m., saturday 7:00 a.m. to 11:00 p.m., sunday 8:00 a.m. to 10:00 p.m.",Sobeys - Elmwood Drive,,,77 Filles de Jésus Ave,46.1225089,
(204) 474-1610,Winnipeg,,,5174,United States,,-97.1650204,"monday 7:00 a.m. to 11:00 p.m., tuesday 7:00 a.m. to 11:00 p.m., wednesday 7:00 a.m. to 11:00 p.m., thursday 7:00 a.m. to 11:00 p.m., friday 7:00 a.m. to 11:00 p.m., saturday 7:00 a.m. to 11:00 p.m., sunday 9:00 a.m. to 6:00 p.m.",Sobeys - Grant Park,,,1150 Taylor Avenue,49.8524657,
(902) 434-6696,Dartmouth,,,772,United States,,-63.5375271,"monday Open 24 hours, tuesday Open 24 hours, wednesday Open 24 hours, thursday Open 24 hours, friday Open 24 hours, saturday Open 24 hours, sunday Open 24 hours",Sobeys - Tacoma Drive,,,60 Tacoma Drive,44.6794641,
(902) 765-4033,Kingston,,,746,United States,,-64.9394481,"monday 8:00 a.m. to 10:00 p.m., tuesday 8:00 a.m. to 10:00 p.m., wednesday 8:00 a.m. to 10:00 p.m., thursday 8:00 a.m. to 10:00 p.m., friday 8:00 a.m. to 10:00 p.m., saturday 8:00 a.m. to 10:00 p.m., sunday 10:00 a.m. to 8:00 p.m.",Sobeys - Greenwood,,,"720 Central Ave, PO Box 70",44.9683894,
(905) 726-2530,Aurora,,,743,United States,,-79.4452932,"monday 6:00 a.m. to 12:00 a.m., tuesday 6:00 a.m. to 12:00 a.m., wednesday 6:00 a.m. to 12:00 a.m., thursday 6:00 a.m. to 12:00 a.m., friday 6:00 a.m. to 12:00 a.m., saturday 6:00 a.m. to 12:00 a.m., sunday 6:00 a.m. to 12:00 a.m.",Aurora Sobeys extra,,,15500 Bayview Avenue,44.0115847,
(902) 894-3800,Stratford,,,621,United States,,-63.0864081,"monday 7:00 a.m. to 11:00 p.m., tuesday 7:00 a.m. to 11:00 p.m., wednesday 7:00 a.m. to 11:00 p.m., thursday 7:00 a.m. to 11:00 p.m., friday 7:00 a.m. to 11:00 p.m., saturday 7:00 a.m. to 11:00 p.m., sunday Noon to 10:00 p.m.",Sobeys - Stratford (PEI),,,9 Kinlock Rd,46.2216029,
(905) 619-9130,Pickering,,,858,United States,,-79.0727818,"monday Open 24 hours, tuesday Open 24 hours, wednesday Open 24 hours, thursday Open 24 hours, friday Open 24 hours, saturday Open 24 hours, sunday Open 24 hours",Sobeys - Pickering,,,1899 Brock Road,43.8446649,
(905) 825-2278,Oakville,,,4731,United States,,-79.7119367,"monday 7:00 a.m. to Midnight, tuesday 7:00 a.m. to Midnight, wednesday 7:00 a.m. to Midnight, thursday 7:00 a.m. to Midnight, friday 7:00 a.m. to Midnight, saturday 7:00 a.m. to Midnight, sunday 7:00 a.m. to Midnight",Sobeys - Bronte,,,"2441 Lakeshore Rd. West, Oakville",43.3951594,
(306) 585-0579,Regina,,,5463,United States,,-104.6183584,"monday 7:00 a.m. to 11:00 p.m., tuesday 7:00 a.m. to 11:00 p.m., wednesday 7:00 a.m. to 11:00 p.m., thursday 7:00 a.m. to 11:00 p.m., friday 7:00 a.m. to 11:00 p.m., saturday 7:00 a.m. to 11:00 p.m., sunday 7:00 a.m. to 11:00 p.m.",Sobeys - Albert Street,,,4250 Albert St.,50.411082,
(705) 740-9026,Peterborough,,,6712,United States,,-78.3400857,"monday 6:00 a.m. to Midnight, tuesday 6:00 a.m. to Midnight, wednesday 6:00 a.m. to Midnight, thursday 6:00 a.m. to Midnight, friday 6:00 a.m. to Midnight, saturday 6:00 a.m. to Midnight, sunday 6:00 a.m. to Midnight",Sobeys - Towerhill,,,501 Towerhill Rd,44.3256995,
"(902) 798-0992 , (902) 798-0993",Windsor,,,672,United States,,-64.1310364,"monday 8:00 a.m. to 10:00 p.m., tuesday 8:00 a.m. to 10:00 p.m., wednesday 8:00 a.m. to 10:00 p.m., thursday 8:00 a.m. to 10:00 p.m., friday 8:00 a.m. to 10:00 p.m., saturday 8:00 a.m. to 10:00 p.m., sunday 10:00 a.m. to 8:00 p.m.",Sobeys - Windsor,,,"50 Empire Lane, Box 2229 (Fort Edward Shopping Mall)",44.9902861,
(705) 684-8302,Gravenhurst,,,4716,United States,,-79.3720412,"monday 7:00 a.m. to 10:00 p.m., tuesday 7:00 a.m. to 10:00 p.m., wednesday 7:00 a.m. to 10:00 p.m., thursday 7:00 a.m. to 10:00 p.m., friday 7:00 a.m. to 10:00 p.m., saturday 7:00 a.m. to 10:00 p.m., sunday 7:00 a.m. to 10:00 p.m.",Sobeys - Gravenhurst,,,225 Edward Street,44.9084076,
(416) 698-6868,Toronto,,,938,United States,,-79.3038884,"monday Open 24 hours, tuesday Open 24 hours, wednesday Open 24 hours, thursday Open 24 hours, friday Open 24 hours, saturday Open 24 hours, sunday Open 24 hours",Sobeys - Danforth,,,2451 Danforth Ave E,43.6873925,
(613) 825-5495,Nepean,,,4714,United States,,-75.7470463,"monday Open 24 hours, tuesday Open 24 hours, wednesday Open 24 hours, thursday Open 24 hours, friday Open 24 hours, saturday Open 24 hours, sunday Open 24 hours",Sobeys - Barrhaven,,,1581 Greenbank Rd,45.273955,
(902) 875-2458,Shelburne,,,520,United States,,-65.4722388,"monday 8:00 a.m. to 10:00 p.m., tuesday 8:00 a.m. to 10:00 p.m., wednesday 8:00 a.m. to 10:00 p.m., thursday 8:00 a.m. to 10:00 p.m., friday 8:00 a.m. to 10:00 p.m., saturday 8:00 a.m. to 10:00 p.m., sunday 10:00 a.m. to 8:00 p.m.",Sobeys - Shelburne,,,"115 King St, Box 1140 (Shelburne Mall)",43.7694521,
(204) 222-9278,Winnipeg,,,5382,United States,,-97.0276773,"monday 7:00 a.m. to 10:00 p.m., tuesday 7:00 a.m. to 10:00 p.m., wednesday 7:00 a.m. to 10:00 p.m., thursday 7:00 a.m. to 10:00 p.m., friday 7:00 a.m. to 10:00 p.m., saturday 7:00 a.m. to 10:00 p.m., sunday 9:00 a.m. to 6:00 p.m.",Sobeys - Kildonan,,,50 Kildonan Green Drive NW,49.9107666,
(905) 371-2270,Niagara Falls,,,915,United States,,-79.099255,"monday Open 24 hours, tuesday Open 24 hours, wednesday Open 24 hours, thursday Open 24 hours, friday Open 24 hours, saturday Open 24 hours, sunday Open 24 hours",Sobeys - Niagara Falls,,,3714 Portage Rd,43.1185939,
(519) 426-4799,Simcoe,,,664,United States,,-80.2989473,"monday Open 24 hours, tuesday Open 24 hours, wednesday Open 24 hours, thursday Open 24 hours, friday Open 24 hours, saturday Open 24 hours, sunday Open 24 hours",Sobeys - Simcoe,,,438 Norfolk St S,42.8227831,
(519) 941-1339,Orangeville,,,7466,United States,,-80.1214052,"monday Open 24 hours, tuesday Open 24 hours, wednesday Open 24 hours, thursday Open 24 hours, friday Open 24 hours, saturday Open 24 hours, sunday Open 24 hours",Sobeys - Orangeville,,,500 Riddell Rd,43.9026341,
(780) 435-1224,Edmonton,,,5373,United States,,-113.5161505,"monday 7:00 a.m. to 11:00 p.m., tuesday 7:00 a.m. to 11:00 p.m., wednesday 7:00 a.m. to 11:00 p.m., thursday 7:00 a.m. to 11:00 p.m., friday 7:00 a.m. to 11:00 p.m., saturday 7:00 a.m. to 11:00 p.m., sunday 7:00 a.m. to 11:00 p.m.",Sobeys - Heritage,,,2011 - 111 Street,53.452368,
(709) 576-0420,St. John's,,,681,United States,,-52.7820539,"monday 8:00 a.m. to 10:00 p.m., tuesday 8:00 a.m. to 10:00 p.m., wednesday 8:00 a.m. to 10:00 p.m., thursday 8:00 a.m. to 10:00 p.m., friday 8:00 a.m. to 10:00 p.m., saturday 8:00 a.m. to 10:00 p.m., sunday 10:00 a.m. to 10:00 p.m.",Sobeys - Kenmount,,,45 Kelsey Drive/Kenmount,47.5518175,
(204) 697-1997,Winnipeg,,,5103,United States,,-97.1932727,"monday 7:00 a.m. to 11:00 p.m., tuesday 7:00 a.m. to 11:00 p.m., wednesday 7:00 a.m. to 11:00 p.m., thursday 7:00 a.m. to 11:00 p.m., friday 7:00 a.m. to 11:00 p.m., saturday 7:00 a.m. to 11:00 p.m., sunday 9:00 a.m. to 6:00 p.m.",Sobeys - Burrows,,,1870 Burrows Ave.,49.9384355,
(204) 726-5255,Brandon,,,5096,United States,,-99.9601094,"monday 7:00 a.m. to 11:00 p.m., tuesday 7:00 a.m. to 11:00 p.m., wednesday 7:00 a.m. to 11:00 p.m., thursday 7:00 a.m. to 11:00 p.m., friday 7:00 a.m. to 11:00 p.m., saturday 7:00 a.m. to 11:00 p.m., sunday 9:00 a.m. to 6:00 p.m.",Sobeys - Brandon South,,,1645B - 18 St.,49.8242992,
(519) 645-8868,London,,,863,United States,,-81.2574759,"monday 6:00 a.m. to 12:00 a.m., tuesday 6:00 a.m. to 12:00 a.m., wednesday 6:00 a.m. to 12:00 a.m., thursday 6:00 a.m. to 12:00 a.m., friday 6:00 a.m. to 12:00 a.m., saturday 6:00 a.m. to 12:00 a.m., sunday 6:00 a.m. to 12:00 a.m.",Sobeys - North London,,,1595 Adelaide St N,43.0367293,
(519) 662-1374,New Hamburg,,,6716,United States,,-80.7105869,"monday 8:00 a.m. to 9:00 p.m., tuesday 8:00 a.m. to 9:00 p.m., wednesday 8:00 a.m. to 9:00 p.m., thursday 8:00 a.m. to 9:00 p.m., friday 8:00 a.m. to 9:00 p.m., saturday 8:00 a.m. to 8:00 p.m., sunday 8:00 a.m. to 8:00 p.m.",Sobeys - New Hamburg,,,100 Mill Street,43.3797359,
(613) 831-1444,Kanata,,,4734,United States,,-75.8931315,"monday Open 24 hours, tuesday Open 24 hours, wednesday Open 24 hours, thursday Open 24 hours, friday Open 24 hours, saturday Open 24 hours, sunday Open 24 hours",Sobeys - Kanata,,,700 Terry Fox Drive,45.2913819,
(902) 865-5057,Lower Sackville,,,670,United States,,-63.6952564,"monday Open 24 hours, tuesday Open 24 hours, wednesday Open 24 hours, thursday Open 24 hours, friday Open 24 hours, saturday Open 24 hours, sunday Open 24 hours",Sobeys - Lower Sackville,,,752 Sackville Dr,44.7719507,
(905) 945-9973,Grimsby,,,642,United States,,-79.5695524,"monday 6:00 a.m. to Midnight, tuesday 6:00 a.m. to Midnight, wednesday 6:00 a.m. to Midnight, thursday 6:00 a.m. to Midnight, friday 6:00 a.m. to Midnight, saturday 6:00 a.m. to Midnight, sunday 6:00 a.m. to Midnight",Sobeys - Grimsby,,,44 Livingston Ave,43.1962551,
(416) 421-5906,Toronto,,,4728,United States,,-79.3565319,"monday Open 24 hours, tuesday Open 24 hours, wednesday Open 24 hours, thursday Open 24 hours, friday Open 24 hours, saturday Open 24 hours, sunday Open 24 hours",Sobeys - Todmorden,,,1015 Broadview Ave,43.685144,
(780) 473-3442,Edmonton,,,3035,United States,,-113.4899226,"monday 6:00 a.m. to 12:00 a.m., tuesday 6:00 a.m. to 12:00 a.m., wednesday 6:00 a.m. to 12:00 a.m., thursday 6:00 a.m. to 12:00 a.m., friday 6:00 a.m. to 12:00 a.m., saturday 6:00 a.m. to 12:00 a.m., sunday 6:00 a.m. to 12:00 a.m.",Sobeys - Namao,,,9611 - 167 Ave NW,53.6287858,
(905) 793-7481,Brampton,,,937,United States,,-79.7485014,"monday Open 24 hours, tuesday Open 24 hours, wednesday Open 24 hours, thursday Open 24 hours, friday Open 24 hours, saturday Open 24 hours, sunday Open 24 hours",Sobeys - Airport Road,,,10970 Airport Road,43.7826094,
(905) 689-0662,Waterdown,,,6730,United States,,-79.8980416,"monday 6:00 a.m. to 12:00 a.m., tuesday 6:00 a.m. to 12:00 a.m., wednesday 6:00 a.m. to 12:00 a.m., thursday 6:00 a.m. to 12:00 a.m., friday 6:00 a.m. to 12:00 a.m., saturday 6:00 a.m. to 12:00 a.m., sunday 6:00 a.m. to 12:00 a.m.",Sobeys - Flamborough,,,255 Dundas St,43.3319196,
(519) 688-1734,Tillsonburg,,,4712,United States,,-80.749878,"monday 6:00 a.m. to Midnight., tuesday 6:00 a.m. to Midnight., wednesday 6:00 a.m. to Midnight., thursday 6:00 a.m. to Midnight., friday 6:00 a.m. to Midnight., saturday 6:00 a.m. to Midnight., sunday 6:00 a.m. to Midnight.",Sobeys - Tillsonburg,,,678 Broadway St ,42.8819271,
(613) 590-2205,Orleans,,,7496,United States,,-75.456036,"monday Open 24 hours, tuesday Open 24 hours, wednesday Open 24 hours, thursday Open 24 hours, friday Open 24 hours, saturday Open 24 hours, sunday Open 24 hours",Sobeys - Trim & Innes,,,5150 Innes Road,45.469558,
(416) 534-3588,Toronto,,,939,United States,,-79.4272469,"monday Open 24 hours, tuesday Open 24 hours, wednesday Open 24 hours, thursday Open 24 hours, friday Open 24 hours, saturday Open 24 hours, sunday Open 24 hours",Sobeys - Dupont,,,840 Dupont St,43.6708303,
(709) 726-2242,St. John's,,,857,United States,,-52.7168588,"monday 8:00 a.m. to 10:00 p.m., tuesday 8:00 a.m. to 10:00 p.m., wednesday 8:00 a.m. to 10:00 p.m., thursday 8:00 a.m. to 10:00 p.m., friday 8:00 a.m. to 10:00 p.m., saturday 8:00 a.m. to 10:00 p.m., sunday 10:00 a.m. to 6:00 p.m.",Sobeys - Merrymeeting Road,,,8 Merrymeeting Rd,47.5658164,
"(506) 328-6819 , (506) 325-2081",Woodstock,,,846,United States,,-67.5960894,"monday 7:00 a.m. to 11:00 p.m., tuesday 7:00 a.m. to 11:00 p.m., wednesday 7:00 a.m. to 11:00 p.m., thursday 7:00 a.m. to 11:00 p.m., friday 7:00 a.m. to 11:00 p.m., saturday 7:00 a.m. to 11:00 p.m., sunday Noon to 5:00 p.m.",Sobeys - Woodstock (NB),,,370 Connell Rd (Carleton Shopping Mall),46.1701301,
(902) 566-3218,Charlottetown,,,628,United States,,-63.1476331,"monday Open 24 Hours, tuesday Open 24 Hours, wednesday Open 24 Hours, thursday Open 24 Hours, friday Open 24 Hours, saturday Closing at Midnight, sunday Noon to 24 Hours",Sobeys - West Royalty,,,39 Babineau Avenue,46.2695913,
(519) 885-4170,Waterloo,,,649,United States,,-80.5137142,"monday Open 24 hours, tuesday Open 24 hours, wednesday Open 24 hours, thursday Open 24 hours, friday Open 24 hours, saturday Open 24 hours, sunday Open 24 hours",Sobeys - Bridgeport,,,94 Bridgeport Rd,43.4697716,
"(902) 863-6022 , (902) 863-1455",Antigonish,,,596,United States,,-61.9850543,"monday 7:00 a.m. to 11:00 p.m., tuesday 7:00 a.m. to 11:00 p.m., wednesday 7:00 a.m. to 11:00 p.m., thursday 7:00 a.m. to 11:00 p.m., friday 7:00 a.m. to 11:00 p.m., saturday 7:00 a.m. to 11:00 p.m., sunday 9:00 a.m. to 8:00 p.m.",Sobeys - Antigonish,,,151 Church St,45.6157209,
(403) 945-3056 ,Airdrie,,,5086,United States,,-114.0227169,"monday 7:00 a.m. to 11:00 p.m., tuesday 7:00 a.m. to 11:00 p.m., wednesday 7:00 a.m. to 11:00 p.m., thursday 7:00 a.m. to 11:00 p.m., friday 7:00 a.m. to 11:00 p.m., saturday 7:00 a.m. to 11:00 p.m., sunday 7:00 a.m. to 11:00 p.m.",Sobeys - Airdrie,,,"100, 65 MacKenzie Way S.W. ",51.2898977,
(519) 736-4520,Amherstburg,,,7314,United States,,-83.1103398,"monday 6:00 a.m. to 11:00 p.m., tuesday 6:00 a.m. to 11:00 p.m., wednesday 6:00 a.m. to 11:00 p.m., thursday 6:00 a.m. to 11:00 p.m., friday 6:00 a.m. to 11:00 p.m., saturday 6:00 a.m. to 11:00 p.m., sunday 6:00 a.m. to 11:00 p.m.",Sobeys - Amherstburg,,,83 Sandwich St S,42.10794,
(416) 259-1758,Toronto,,,7383,United States,,-79.48129,"monday Open 24 hours, tuesday Open 24 hours, wednesday Open 24 hours, thursday Open 24 hours, friday Open 24 hours, saturday Open 24 hours, sunday Open 24 hours",Sobeys - Queensway,,,125 The Queensway Etobicoke,43.63028,
(905) 735-7467,Welland,,,6729,United States,,-79.2855402,"monday 6:00 a.m. to 12:00 a.m., tuesday 6:00 a.m. to 12:00 a.m., wednesday 6:00 a.m. to 12:00 a.m., thursday 6:00 a.m. to 12:00 a.m., friday 6:00 a.m. to 12:00 a.m., saturday 6:00 a.m. to 12:00 a.m., sunday 6:00 a.m. to 12:00 a.m.",Sobeys - South Pelham,,,609 South Pelham Rd,43.0038671,
(902) 354-4225,Liverpool,,,588,United States,,-64.72227,"monday 8:00 a.m. to 10:00 p.m., tuesday 8:00 a.m. to 10:00 p.m., wednesday 8:00 a.m. to 10:00 p.m., thursday 8:00 a.m. to 10:00 p.m., friday 8:00 a.m. to 10:00 p.m., saturday 8:00 a.m. to 10:00 p.m., sunday 10:00 a.m. to 8:00 p.m.",Sobeys - Liverpool,,,180 Bristol Ave,44.0461744,
(905) 849-0691,Oakville,,,637,United States,,-79.6567058,"monday 7:00 a.m. to 11:00 p.m., tuesday 7:00 a.m. to 11:00 p.m., wednesday 7:00 a.m. to 11:00 p.m., thursday 7:00 a.m. to 11:00 p.m., friday 7:00 a.m. to 11:00 p.m., saturday 7:00 a.m. to 11:00 p.m., sunday 7:00 a.m. to 11:00 p.m.",Sobeys - Maple Grove,,,511 Maple Grove Dr,43.4802433,
(905) 648-3534,Ancaster,,,694,United States,,-79.9431046,"monday Open 24 hours, tuesday Open 24 hours, wednesday Open 24 hours, thursday Open 24 hours, friday Open 24 hours, saturday Open 24 hours, sunday Open 24 hours",Sobeys - Ancaster,,,977 Golf Links Rd,43.2273672,
(709) 745-8500,Mount Pearl,,,855,United States,,-52.8261304,"monday 8:00 a.m. to 10:00 p.m., tuesday 8:00 a.m. to 10:00 p.m., wednesday 8:00 a.m. to 10:00 p.m., thursday 8:00 a.m. to 10:00 p.m., friday 8:00 a.m. to 10:00 p.m., saturday 8:00 a.m. to 10:00 p.m., sunday 8:00 a.m. to 10:00 p.m.",Sobeys - Mount Pearl,,,50 Old Placentia Rd,47.512438,
(902) 433-0140,Dartmouth,,,622,United States,,-63.5000676,"monday 7:00 a.m. to 11:00 p.m., tuesday 7:00 a.m. to 11:00 p.m., wednesday 7:00 a.m. to 11:00 p.m., thursday 7:00 a.m. to 11:00 p.m., friday 7:00 a.m. to 11:00 p.m., saturday 7:00 a.m. to 11:00 p.m., sunday 8:00 a.m. to 9:00 p.m.",Sobeys - Panavista,,,612 Hwy 7 Westphal,44.6934705,
(905) 683-1425,Ajax,,,667,United States,,-79.0165628,"monday 6:00 a.m. to 12:00 a.m., tuesday 6:00 a.m. to 12:00 a.m., wednesday 6:00 a.m. to 12:00 a.m., thursday 6:00 a.m. to 12:00 a.m., friday 6:00 a.m. to 12:00 a.m., saturday 6:00 a.m. to 12:00 a.m., sunday 6:00 a.m. to 12:00 a.m.",Sobeys - South Ajax,,,955 Westney Rd S,43.8308038,
(905) 846-5658,Brampton,,,865,United States,,-79.8240086,"monday Open 24 hours, tuesday Open 24 hours, wednesday Open 24 hours, thursday Open 24 hours, friday Open 24 hours, saturday Open 24 hours, sunday Open 24 hours",Sobeys - Mayfield,,,11965 Hurontario St,43.7338779,
403-239-7344 ,Calgary,,,5063,United States,,-114.2136128,"monday 7:00 a.m. to 11:00 p.m., tuesday 7:00 a.m. to 11:00 p.m., wednesday 7:00 a.m. to 11:00 p.m., thursday 7:00 a.m. to 11:00 p.m., friday 7:00 a.m. to 11:00 p.m., saturday 7:00 a.m. to 11:00 p.m., sunday 7:00 a.m. to 11:00 p.m.",Sobeys - Royal Oak,,,"#125, 8888 Country Hills Blvd. NW",51.1504562,
"(506) 652-4470 , (506) 693-7944",Saint John,,,233,United States,,-66.0786412,"monday 7:00 a.m. to 11:00 p.m., tuesday 7:00 a.m. to 11:00 p.m., wednesday 7:00 a.m. to 11:00 p.m., thursday 7:00 a.m. to 11:00 p.m., friday 7:00 a.m. to 11:00 p.m., saturday 7:00 a.m. to 11:00 p.m., sunday 7:00 a.m. to 11:00 p.m.",Sobeys - Lansdowne,,,149 Lansdowne Ave,45.2796957,
(416) 423-1644,Toronto,,,4726,United States,,-79.362717,"monday 7:00 a.m. to 11:00 p.m., tuesday 7:00 a.m. to 11:00 p.m., wednesday 7:00 a.m. to 11:00 p.m., thursday 7:00 a.m. to 11:00 p.m., friday 7:00 a.m. to 11:00 p.m., saturday 7:00 a.m. to 11:00 p.m., sunday 7:00 a.m. to 11:00 p.m.",Sobeys - Laird &Wicksteed,,,147 Laird Drive,43.7086835,
(519) 744-6561,Kitchener,,,641,United States,,-80.5087244,"monday 6:00 a.m. to Midnight, tuesday 6:00 a.m. to Midnight, wednesday 6:00 a.m. to Midnight, thursday 6:00 a.m. to Midnight, friday 6:00 a.m. to Midnight, saturday 6:00 a.m. to Midnight, sunday 6:00 a.m. to Midnight",Sobeys - Highland,,,274 Highland Rd W,43.4393278,
"(506) 382-0470 , (506) 859-4253",Dieppe,,,515,United States,,-64.7569106,"monday 7:00 a.m. to 11:00 p.m., tuesday 7:00 a.m. to 11:00 p.m., wednesday 7:00 a.m. to 11:00 p.m., thursday 7:00 a.m. to 11:00 p.m., friday 7:00 a.m. to 11:00 p.m., saturday 7:00 a.m. to 11:00 p.m., sunday 8:00 a.m. to 10:00 p.m.",Sobeys - Regis Street,,,501 Regis St,46.0979112,
(519) 421-3340,Woodstock,,,640,United States,,-80.7361367,"monday 6:00 a.m. to Midnight, tuesday 6:00 a.m. to Midnight, wednesday 6:00 a.m. to Midnight, thursday 6:00 a.m. to Midnight, friday 6:00 a.m. to Midnight, saturday 6:00 a.m. to Midnight, sunday 6:00 a.m. to Midnight",Sobeys - Woodstock,,,379 Springbank Ave,43.1457775,
(403) 242-7360,Calgary,,,5017,United States,,-114.1190672,"monday 7:00 a.m. to 10:00 p.m., tuesday 7:00 a.m. to 10:00 p.m., wednesday 7:00 a.m. to 10:00 p.m., thursday 7:00 a.m. to 10:00 p.m., friday 7:00 a.m. to 10:00 p.m., saturday 7:00 a.m. to 10:00 p.m., sunday 7:00 a.m. to 10:00 p.m.",Sobeys - Lakeview,,,6449 Crowchild Trail SW,50.9959316,
(403) 375-0507,Calgary,,,5085,United States,,-114.246262,"monday 7:00 a.m. to 11:00 p.m., tuesday 7:00 a.m. to 11:00 p.m., wednesday 7:00 a.m. to 11:00 p.m., thursday 7:00 a.m. to 11:00 p.m., friday 7:00 a.m. to 11:00 p.m., saturday 7:00 a.m. to 11:00 p.m., sunday 7:00 a.m. to 11:00 p.m.",Sobeys - Tuscany,,,2020 - 11300 Tuscany Blvd NW,51.1242054,
(403) 242-0644,Calgary,,,1122,United States,,-114.187005,"monday 7:00 a.m. to 11:00 p.m., tuesday 7:00 a.m. to 11:00 p.m., wednesday 7:00 a.m. to 11:00 p.m., thursday 7:00 a.m. to 11:00 p.m., friday 7:00 a.m. to 11:00 p.m., saturday 7:00 a.m. to 11:00 p.m., sunday 7:00 a.m. to 11:00 p.m.",Sobeys - Strathcona Square,,,"#300, 555 Strathcona Blvd. SW",51.047435,
