phone_number,city,distributor_name,store_type,store_number,country,address2,longitude,store_hours,store_name,state,other_fields,address,latitude,zip_code
+1 4162791769,TORONTO,,Mall,9249,Canada,,-79.25794,"20170419 : 10:00-21:00 , 20170420 : 10:00-21:00 , 20170421 : 10:00-21:00 , 20170422 : 09:30-21:00 , 20170423 : 11:00-19:00 , 20170424 : 10:00-21:00 , 20170425 : 10:00-21:00 ",SCARBOROUGH TOWN CENTRE,Ontario,,"300, BOROUGH DRIVE",43.77601,M1P 4P5
+1 2018431548,NEW JERSEY,,Mall,10988,United States,,-74.07628,"20170419 : 10:00-21:30 , 20170420 : 10:00-21:30 , 20170421 : 10:00-21:30 , 20170422 : 10:00-21:30 , 20170423 : , 20170424 : 10:00-21:30 , 20170425 : 10:00-21:30 ",WESTFIELD GARDEN STATE PLAZA,NJ,,"1, GARDEN STATE PLAZA BLVD.",40.91798,07652
+1 7324942411,EDISON,,Mall,3485,United States,,-74.33356,"20170419 : 10:00-21:30 , 20170420 : 10:00-21:30 , 20170421 : 10:00-21:30 , 20170422 : 10:00-21:30 , 20170423 : 11:00-19:00 , 20170424 : 10:00-21:30 , 20170425 : 10:00-21:30 ",MENLO PARK MALL,NJ,,"55, PARSONAGE ROAD SUITE 1235",40.54821,08837
+1 7807010339,EDMONTON,,Mall,3967,Canada,,-113.51648,"20170419 : 10:00-21:00 , 20170420 : 10:00-21:00 , 20170421 : 10:00-21:00 , 20170422 : 09:30-18:00 , 20170423 : 11:00-17:00 , 20170424 : 10:00-21:00 , 20170425 : 10:00-21:00 ",EDMONTON SOUTHGATE,Alberta,,"5015, 111 STREET NW",53.48521,T6H 4M6
+1 7804424036,EDMONTON,,Mall,3381,Canada,,-113.623,"20170419 : 10:00-21:00 , 20170420 : 10:00-21:00 , 20170421 : 10:00-21:00 , 20170422 : 10:00-21:00 , 20170423 : 11:00-18:00 , 20170424 : 10:00-21:00 , 20170425 : 10:00-21:00 ",WEST EDMONTON ,Alberta,,"8882, 170TH STREET",53.5223,T5T 4J2
+52 8113062705,MONTERREY,,Mall,10633,Mexico,,-100.245,"20170419 : 11:00-21:00 , 20170420 : 11:00-21:00 , 20170421 : 11:00-21:00 , 20170422 : 11:00-21:00 , 20170423 : 11:00-21:00 , 20170424 : 11:00-21:00 , 20170425 : 11:00-21:00 ",ESFERA,NUEVO LEON,,"CARRETERA NACIONAL, MONTERREY VICTORIA KM 268 COLONIA LA RIOJA PRIV RESIDENCIAL",25.57721,64984
+52 8184860082,MONTERREY,,Mall,3249,Mexico,,-100.31371,"20170419 : 11:00-21:00 , 20170420 : 11:00-21:00 , 20170421 : 11:00-21:00 , 20170422 : 11:00-21:00 , 20170423 : 11:00-21:00 , 20170424 : 11:00-21:00 , 20170425 : 11:00-21:00 ",GALERIAS VALLE ORIENTE,NUEVO LEON,,"AVENIDA LAZARO CARDENAS COL. VALLE DEL MIRADOR, 1000",25.63909,64750
+52 8183684745,SAN PEDRO GARZA GARCIA,,Mall,361,Mexico,,-100.33891,"20170419 : 11:00-21:00 , 20170420 : 11:00-21:00 , 20170421 : 11:00-21:00 , 20170422 : 11:00-21:00 , 20170423 : 11:00-21:00 , 20170424 : 11:00-21:00 , 20170425 : 11:00-21:00 ",PLAZA FIESTA SAN AGUSTIN,NUEVO LEON,,"AVENIDA REAL DE SAN AGUSTIN COL. RESIDENCIAL SAN AGUSTIN, 222",25.64883,66660
+52 8183478902,MONTERREY,,Mall,3031,Mexico,,-100.35388,"20170419 : 11:00-21:00 , 20170420 : 11:00-21:00 , 20170421 : 11:00-21:00 , 20170422 : 11:00-21:00 , 20170423 : 11:00-21:00 , 20170424 : 11:00-21:00 , 20170425 : 11:00-21:00 ",GALERIAS MONTERREY,NUEVO LEON,,"AVENIDA INSURGENTES COL. VISTA HERMOSA, 2500",25.68143,64620
+52 8183352923,SAN PEDRO GARZA GARCIA,,Mall,3508,Mexico,,-100.35987,"20170419 : 11:00-21:00 , 20170420 : 11:00-21:00 , 20170421 : 11:00-21:00 , 20170422 : 11:00-21:00 , 20170423 : 11:00-21:00 , 20170424 : 11:00-21:00 , 20170425 : 11:00-21:00 ",PASEO SAN PEDRO,NUEVO LEON,,"AV. JOSE VASCONCELOS  ESQ. GOMEZ MORIN, 402",25.65174,66220
+52 8110952800,MONTERREY,,Mall,684,Mexico,,-100.39559,"20170419 : 11:00-21:00 , 20170420 : 11:00-21:00 , 20170421 : 11:00-21:00 , 20170422 : 11:00-21:00 , 20170423 : 11:00-21:00 , 20170424 : 11:00-21:00 , 20170425 : 11:00-21:00 ",PLAZA CUMBRES,NUEVO LEON,,"AVENIDA PASEO DE LOS LEONES, 3399",25.7315,64619
+52 8717507894,TORREON,,Mall,3164,Mexico,,-103.40433,"20170419 : 11:00-21:00 , 20170420 : 11:00-21:00 , 20170421 : 11:00-21:00 , 20170422 : 11:00-21:00 , 20170423 : 11:00-21:00 , 20170424 : 11:00-21:00 , 20170425 : 11:00-21:00 ",GALERIAS LA LAGUNA,COAHUILA,,"AV. PERIFERICO RAUL LOPEZ SANCHEZ COL. RESIDENCIAL EL FRESNO, 6000",25.582,27001
+55 18336881961,TAMPICO,,Mall,11832,Mexico,,-97.86158,"20170419 : 11:00-21:00 , 20170420 : 11:00-21:00 , 20170421 : 11:00-21:00 , 20170422 : 11:00-21:00 , 20170423 : 11:00-21:00 , 20170424 : 11:00-21:00 , 20170425 : 11:00-21:00 ",ALTAMA CITY CENTER,TAMAULIPAS,,"PROLONGACIÓN EJÉRCITO MEXICANO S/N, COLONIAS PRIMAVERA",22.25121,89130
+52 6677522488,CULIACAN,,Mall,3302,Mexico,,-107.40098,"20170419 : 11:00-21:00 , 20170420 : 11:00-21:00 , 20170421 : 11:00-21:00 , 20170422 : 11:00-21:00 , 20170423 : 11:00-21:00 , 20170424 : 11:00-21:00 , 20170425 : 11:00-21:00 ",FORUM CULIACAN,SINALOA,,"JOSE DIEGO VALLADEZ DESARROLLO URBANO TRES RIOS, 1676",24.81452,80000
