store_name,store_number,address,address2,city,state,zip_code,country,phone_number,latitude,longitude,store_hours,other_fields,coming_soon
"Toys""R""Us Temp Express - Riverhead",6650,801 Tanger Mall Drive,Tanger Outlets Riverhead,Riverhead,NY,11901,United States,(631) 727-7718,,,"Mon-Sat:9:00am - 9:00pm, Sun:10:00am - 8:00pm",,
"Babies""R""Us Express - Holbrook",B6350,5801 Sunrise Highway,,Holbrook,NY,11741,United States,(631) 563-8697,,,"Mon-Thu:10:00am - 9:30pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Toys""R""Us - Riverhead",6355,1151 Old Country Rd.,,Riverhead,NY,11901,United States,(631) 369-6501,,,"Mon-Thu:10:00am - 9:00pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:00pm",,
"Babies""R""Us - East Brunswick",B6305,581 Route 18 South,,"East,Brunswick",NJ,08816,United States,(732) 257-2251,,,"Mon-Thu:10:00am - 9:30pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Toys""R""Us - Hazlet",6343,3035 Route 35 North,Hazlet Plaza,Hazlet,NJ,07730,United States,(732) 888-8200,,,"Mon-Thu:10:00am - 9:00pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:00pm",,
"Toys""R""Us Express - Holbrook",6350,5801 Sunrise Highway,,Holbrook,NY,11741,United States,(631) 563-8697,,,"Mon-Thu:10:00am - 9:30pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Toys""R""Us Outlet Center - Shirley",8289,999-16 Montauk Highway,Southport Plaza,Shirley,NY,11967,United States,(631) 729-4004,,,"Mon-Sat:10:00am - 9:00pm, Sun:10:00am - 7:00pm",,
"Babies""R""Us - Watchung",B6307,1701-45 Us Highway 22,,Watchung,NJ,07069,United States,(908) 322-6065,,,"Mon-Thu:10:00am - 9:30pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Babies""R""Us - Union",B6329,1701 Morris Ave,,Union,NJ,07083,United States,(908) 851-9695,,,"Mon-Thu:10:00am - 9:30pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Toys""R""Us - East Brunswick",6305,581 Route 18 South,,"East,Brunswick",NJ,08816,United States,(732) 257-2251,,,"Mon-Thu:10:00am - 9:30pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Babies""R""Us - Union",6377,2700 Rt 22 East,,Union,NJ,07083,United States,(908) 810-9300,,,"Mon-Thu:10:00am - 9:30pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Toys""R""Us - Elizabeth",6365,900 Ikea Drive,,Elizabeth,NJ,07201,United States,(908) 527-0100,,,"Mon-Thu:10:00am - 9:30pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Toys""R""Us Outlet Center - Elizabeth",7159,651 Kapkowski Road,Jersey Gardens Outlet Mall,Elizabeth,NJ,07201,United States,(908) 787-1279,,,"Mon-Sat:10:00am - 9:00pm, Sun:11:00am - 7:00pm",,
"Toys""R""Us - Iselin",6318,The Plaza at Woodbridge,675 Route 1 South,Iselin,NJ,08830,United States,(732) 636-2723,,,"Mon-Thu:10:00am - 9:30pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Toys""R""Us - Union",6329,1701 Morris Ave,,Union,NJ,07083,United States,(908) 851-9695,,,"Mon-Thu:10:00am - 9:30pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Babies""R""Us - Iselin",B6318,675 Route 1 South,,Iselin,NJ,08830,United States,(732) 636-2723,,,"Mon-Thu:10:00am - 9:30pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Toys""R""Us - Staten Island",6312,2845 Richmond Ave,,"Staten,Island",NY,10314,United States,(718) 698-8821,,,"Mon-Thu:10:00am - 9:00pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:00pm",,
"Babies""R""Us - Elizabeth",B6365,900 Center Drive,,Elizabeth,NJ,07201,United States,(908) 527-0100,,,"Mon-Thu:10:00am - 9:30pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Babies""R""Us - Staten Island",B7237,105 Mill Road,,"Staten,Island",NY,10306,United States,(718) 987-2086,,,"Mon-Sat:9:00am - 9:30pm, Sun:10:00am - 7:30pm",,
"Toys""R""Us Temp Express - Deer Park",6651,152 The Arches Circle,Tanger Outlets Deer Park,"Deer,Park",NY,11729,United States,(631) 242-0162,,,"Mon-Sat:9:00am - 9:00pm, Sun:10:00am - 8:00pm",,
"Toys""R""Us - Poughkeepsie",6331,463 South Rd,,Poughkeepsie,NY,12601,United States,(845) 473-5178,,,"Mon-Thu:10:00am - 9:00pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:00pm",,
"Babies""R""Us - Wappingers Falls",6480,1822 South Road,,"Wappingers,Falls",NY,12590,United States,(845) 297-4579,,,"Mon-Thu:10:00am - 9:30pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Babies""R""Us - Massapequa Park",6424,5214 Sunrise Highway,,"Massapequa,Park",NY,11762,United States,(516) 795-4314,,,"Mon-Thu:9:00am - 9:30pm, Fri-Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Babies""R""Us - Commack",B6378,108 Veterans Memorial H,,Commack,NY,11725,United States,(631) 462-6300,,,"Mon-Thu:9:00am - 9:30pm, Fri-Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Toys""R""Us - Valley Stream",6310,300 West Sunrise Highwa,,"Valley,Stream",NY,11580,United States,(516) 791-1270,,,"Mon-Thu:10:00am - 9:30pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Toys""R""Us - Massapequa",6309,5520 Sunrise Highway,,Massapequa,NY,11758,United States,(516) 798-3240,,,"Mon-Thu:10:00am - 9:00pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:00pm",,
"Toys""R""Us Outlet Center - Oceanside",6630,3515 Long Beach Road,The Sands Shopping Center,Oceanside,NY,11572,United States,(516) 632-2079,,,"Mon-Sat:10:00am - 9:00pm, Sun:11:00am - 7:00pm",,
"Babies""R""Us - Westbury",6357,1350 Corporate Drive,,Westbury,NY,11590,United States,(516) 227-2629,,,"Mon-Thu:9:00am - 9:30pm, Fri-Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Babies""R""Us - Valley Stream",B6310,300 West Sunrise Highway,,"Valley,Stream",NY,11580,United States,(516) 791-1270,,,"Mon-Thu:10:00am - 9:30pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Babies""R""Us - Rochester",9281,2335 Market Place Drive,,Rochester,NY,14623,United States,(585) 424-7170,,,"Mon-Thu:9:00am - 9:30pm, Fri-Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Toys""R""Us - Rochester",9225,1530 Ridge Road West,,Rochester,NY,14615,United States,(585) 621-7510,,,"Mon-Thu:10:00am - 9:00pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:00pm",,
"Toys""R""Us - Rochester",9227,654 Hylan Drive,,Rochester,NY,14623,United States,(585) 272-8697,,,"Mon-Thu:10:00am - 9:00pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:00pm",,
"Babies""R""Us - New Hartford",B7518,4505 Commercial Drive,,"New,Hartford",NY,13413,United States,(315) 736-1815,,,"Mon-Thu:10:00am - 9:30pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Toys""R""Us - New Hartford",7518,4505 Commercial Drive,,"New,Hartford",NY,13413,United States,(315) 736-1815,,,"Mon-Thu:10:00am - 9:30pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Toys""R""Us - Queensbury",6367,708 Upper Glen St.,,Queensbury,NY,12804,United States,(518) 761-7100,,,"Mon-Fri:10:00am - 9:00pm, Sat:9:00am - 9:00pm, Sun:10:00am - 7:00pm",,
"Babies""R""Us - Albany",B6314,38 Wolf Road,,Albany,NY,12205,United States,(518) 459-5561,,,"Mon-Thu:9:00am - 9:30pm, Fri-Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Toys""R""Us - Albany",6314,38 Wolf Road,,Albany,NY,12205,United States,(518) 459-5561,,,"Mon-Thu:9:00am - 9:30pm, Fri-Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Babies""R""Us - Latham",6494,221 Wade Road Extension,,Latham,NY,12110,United States,(518) 783-0632,,,"Mon-Thu:9:00am - 9:30pm, Fri-Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Toys""R""Us Outlet Center - Central Valley",7158,620 Bluebird Ct,Woodbury Common Premium Outlet,"Central,Valley",NY,10917,United States,(845) 928-9566,,,Mon-Sun:10:00am - 9:00pm,,
"Toys""R""Us - Middletown",6337,88 Dunning Rd.,,Middletown,NY,10940,United States,(845) 342-4144,,,"Mon-Thu:10:00am - 9:00pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:00pm",,
"Babies""R""Us - Middletown",6509,88 Dunning Rd.,,Middletown,NY,10940,United States,(845) 956-4050,,,"Mon-Thu:10:00am - 9:30pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Toys""R""Us - Kingston",6356,100 Value Dr.,Hudson Valley Mall,Kingston,NY,12401,United States,(845) 382-2222,,,"Mon-Thu:10:00am - 9:00pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:00pm",,
"Toys""R""Us - Clifton Park",6341,17 Clifton Country Rd,,"Clifton,Park",NY,12065,United States,(518) 383-0188,,,"Mon-Fri:10:00am - 9:00pm, Sat:9:00am - 9:00pm, Sun:10:00am - 7:00pm",,
"Toys""R""Us - Horseheads",6363,7 Arnot Road,,Horseheads,NY,14845,United States,(607) 739-3695,,,"Mon-Fri:10:00am - 9:00pm, Sat:9:00am - 9:00pm, Sun:10:00am - 7:00pm",,
"Toys""R""Us - Johnson City",6364,416 Harry L Drive,,"Johnson,City",NY,13790,United States,(607) 770-9300,,,"Mon-Thu:10:00am - 9:30pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Babies""R""Us - Johnson City",B6364,416 Harry L Drive,,"Johnson,City",NY,13790,United States,(607) 770-9300,,,"Mon-Thu:10:00am - 9:30pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Toys""R""Us Temp Express - Dededo",5765,1088 West Marine Corps Drive,Micronesia Mall,Dededo,GU,96912,United States,(671)632-8697,,,Mon-Sun:10:00am - 9:00pm,,
"Toys""R""Us - Danbury",6332,19 Backus Avenue,,Danbury,CT,06810,United States,(203) 778-9913,,,"Mon-Thu:10:00am - 9:00pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:00pm",,
"Babies""R""Us - Danbury",6518,19 Backus Ave,,Danbury,CT,06810,United States,(203) 790-8898,,,"Mon-Thu:10:00am - 9:30pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Toys""R""Us Outlet Center - Gurnee",6867,6170 W. Grand Avenue,Gurnee Mills,Gurnee,IL,60031,United States,(847) 672-0010,,,"Mon-Sat:10:00am - 9:00pm, Sun:11:00am - 7:00pm",,
"Babies""R""Us - Madison",6552,2161 Zeier Road,,Madison,WI,53704,United States,(608) 234-6936,,,"Mon-Thu:10:00am - 9:30pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Babies""R""Us - Brookfield",B6037,355 S. Moorland Road,,Brookfield,WI,53005,United States,(262) 797-8577,,,"Mon-Thu:9:00am - 9:30pm, Fri-Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Babies""R""Us - Brookfield",6547,18550 W. Bluemound Rd.,,Brookfield,WI,53045,United States,(262) 782-7520,,,"Mon-Thu:9:00am - 9:30pm, Fri-Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Toys""R""Us - Green Bay",6038,1640 West Mason Street,,"Green,Bay",WI,54303,United States,(920) 494-1774,,,"Mon-Fri:10:00am - 9:00pm, Sat:9:00am - 9:00pm, Sun:10:00am - 7:00pm",,
"Toys""R""Us - Reno",5805,5000 Smithridge Drive,,Reno,NV,89502,United States,(775) 827-8697,,,"Mon-Fri:10:00am - 9:00pm, Sat:9:00am - 9:00pm, Sun:10:00am - 7:00pm",,
"Babies""R""Us - Gurnee",B6054,6050 Gurnee Mills Blvd.,,Gurnee,IL,60031,United States,(847) 855-8697,,,"Mon-Thu:9:00am - 9:30pm, Fri-Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Toys""R""Us - Omaha",9521,3435 Oakview Drive,,Omaha,NE,68144,United States,(402) 697-9970,,,"Mon-Fri:10:00am - 9:00pm, Sat:9:00am - 9:00pm, Sun:10:00am - 7:00pm",,
"TOYS ""R"" US - JOHNSON CREEK",7257,Johnson Creek Outlets,,"Johnson,Creek",WI,53038,United States,(920) 699-8008,,,"Mon-Sat:10:00am - 9:00pm, Sun:10:00am - 7:00pm",,
"Toys""R""Us - Onalaska",6489,2906 Market Place,,Onalaska,WI,54650,United States,(608) 783-1851,,,"Mon-Fri:10:00am - 9:00pm, Sat:9:00am - 9:00pm, Sun:10:00am - 7:00pm",,
"Toys""R""Us  - Brookfield",6037,355 S. Moorland Road,,Brookfield,WI,53005,United States,(262) 797-8577,,,"Mon-Thu:9:00am - 9:30pm, Fri-Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Toys""R""Us - Council Bluffs",9539,3145 Manawa Center Dr,,"Council,Bluffs",IA,51501,United States,(712) 366-6754,,,"Mon-Fri:10:00am - 9:00pm, Sat:9:00am - 9:00pm, Sun:10:00am - 7:00pm",,
"Babies""R""Us - Henderson",5673,510 North Stephanie St,,Henderson,NV,89014,United States,(702) 450-2330,,,"Mon-Thu:10:00am - 9:30pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Toys""R""Us - Lincoln",9522,5220 N. 27Th Street,,Lincoln,NE,68521,United States,(402) 476-1818,,,"Mon-Thu:10:00am - 9:00pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:00pm",,
"Babies""R""Us - Omaha",6507,3505 S. 140Th Plaza,,Omaha,NE,68144,United States,(402) 333-6427,,,"Mon-Thu:9:00am - 9:30pm, Fri-Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Toys""R""Us - Appleton",6039,4411 West Wisconsin Av,,Appleton,WI,54913,United States,(920) 739-7992,,,"Mon-Thu:10:00am - 9:30pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Babies""R""Us - Las Vegas",6580,7020 Arroyo Crossing,,"Las,Vegas",NV,89118,United States,(702) 837-0073,,,"Mon-Thu:9:00am - 9:30pm, Fri-Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Toys""R""Us Outlet Center - Las Vegas",8286,7400 Las Vegas Boulevard South,Las Vegas Premium Outlet,"Las,Vegas",NV,89123,United States,(702) 473-7122,,,"Mon-Sat:10:00am - 9:00pm, Sun:10:00am - 8:00pm",,
"Babies""R""Us - Appleton",B6039,4411 West Wisconsin Av,,Appleton,WI,54913,United States,(920) 739-7992,,,"Mon-Thu:10:00am - 9:30pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Babies""R""Us - Reno",6445,4869 Kietzke Lane,,Reno,NV,89509,United States,(775) 825-2229,,,"Mon-Thu:10:00am - 9:30pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Toys""R""Us - Las Vegas",5607,4550 Meadows Lane,,"Las,Vegas",NV,89107,United States,(702) 877-9070,,,"Mon-Thu:10:00am - 9:00pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:00pm",,
"Toys""R""Us Outlet Center - Las Vegas",7085,805 South Grand Central Pkwy,,"Las,Vegas",NV,89106,United States,(702) 986-7536,,,"Mon-Sat:9:00am - 9:00pm, Sun:9:00am - 8:00pm",,
"Babies""R""Us - Las Vegas",5674,2150 N Rainbow Blvd,,"Las,Vegas",NV,89108,United States,(702) 647-8514,,,"Mon-Thu:9:00am - 9:30pm, Fri-Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Toys""R""Us - Henderson",5661,1425 W Sunset Rd,,Henderson,NV,89014,United States,(702) 454-8697,,,"Mon-Thu:10:00am - 9:00pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:00pm",,
"Babies""R""Us - North Las Vegas",B6624,7020 North 5Th St.,,"North,Las,Vegas",NV,89084,United States,(702) 642-0793,,,"Mon-Thu:10:00am - 9:30pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Toys""R""Us - North Las Vegas",6624,7020 North 5Th St.,,"North,Las,Vegas",NV,89084,United States,(702) 642-0793,,,"Mon-Thu:10:00am - 9:30pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Toys""R""Us - Gurnee",6054,6050 Gurnee Mills Cir E,,Gurnee,IL,60031,United States,(847) 855-8697,,,"Mon-Thu:9:00am - 9:30pm, Fri-Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Babies""R""Us - Racine",B6051,2433 South Green Bay Ro,,Racine,WI,53406,United States,(262) 637-8697,,,"Mon-Thu:10:00am - 9:30pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Toys""R""Us - Racine",6051,2433 South Green Bay Rd,,Racine,WI,53406,United States,(262) 637-8697,,,"Mon-Thu:10:00am - 9:30pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Toys""R""Us Temp Express - Greendale",5543,5300 South 76th Street,Southridge Mall,Greendale,WI,53129,United States,(414) 423-0124,,,"Mon-Sat:10:00am - 9:00pm, Sun:11:00am - 6:00pm",,
"Toys""R""Us Temp Express - Pleasant Prairie",5132,11211 120th Avenue,Pleasant Prairie Premium Outlets,"Pleasant,Prairie",WI,53158,United States,(262) 857-3046,,,"Mon-Sat:10:00am - 9:00pm, Sun:10:00am - 7:00pm",,
"Toys""R""Us - Milwaukee",6035,3900 South 27Th Street,,Milwaukee,WI,53221,United States,(414) 282-4300,,,"Mon-Thu:10:00am - 9:00pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:00pm",,
"Toys""R""Us - Madison",6033,7309 W Towne Way,,Madison,WI,53719,United States,(608) 829-0910,,,"Mon-Thu:10:00am - 9:00pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:00pm",,
"Toys""R""Us - Janesville",6032,2723 Milton Ave.,,Janesville,WI,53546,United States,(608) 758-0747,,,"Mon-Fri:10:00am - 9:00pm, Sat:9:00am - 9:00pm, Sun:10:00am - 7:00pm",,
"Toys""R""Us - St Clairsville",9212,67681 Mall Road,,"St,Clairsville",OH,43950,United States,(740) 695-1866,,,"Mon-Thu:10:00am - 9:00pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:00pm",,
"Toys""R""Us - Columbus",8910,4285 Groves Road,,Columbus,OH,43232,United States,(614) 866-9163,,,"Mon-Thu:10:00am - 9:00pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:00pm",,
"Toys""R""Us Temp Express - Zanesville",5521,3575 Maple Avenue,Colony Square Mall,Zanesville,OH,43701,United States,(740) 454-3747,,,"Mon-Sat:10:00am - 9:00pm, Sun:12:00pm - 6:00pm",,
"Babies""R""Us - Parma",B9205,8515 Day Drive,,Parma,OH,44129,United States,(440) 888-8697,,,"Mon-Thu:10:00am - 9:30pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Babies""R""Us - Cincinnati",B8930,7800 Montgomery Road,,Cincinnati,OH,45236,United States,(513) 791-8697,,,"Mon-Thu:9:00am - 9:30pm, Fri-Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Babies""R""Us - Holland",9279,1360 S Holland Sylvania Rd,,Holland,OH,43528,United States,(419) 861-7015,,,"Mon-Thu:10:00am - 9:30pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Toys""R""Us - Mentor",9207,7723 Mentor Ave,,Mentor,OH,44060,United States,(440) 953-8697,,,"Mon-Thu:10:00am - 9:00pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:00pm",,
"Babies""R""Us - Dayton",9240,2661 Miamisburg-Centerv,,Dayton,OH,45459,United States,(937) 438-5552,,,"Mon-Thu:10:00am - 9:30pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Babies""R""Us - Columbus",9242,3610 W Dublin-Granville,,Columbus,OH,43235,United States,(614) 799-2229,,,"Mon-Thu:9:00am - 9:30pm, Fri-Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Babies""R""Us - Reynoldsburg",9239,2686 Taylor Rd.,,Reynoldsburg,OH,43068,United States,(614) 759-7744,,,"Mon-Thu:9:00am - 9:30pm, Fri-Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Toys""R""Us - Sandusky",9277,5500 Milan Rd,,Sandusky,OH,44870,United States,(419) 621-8697,,,"Mon-Thu:10:00am - 9:00pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:00pm",,
"Toys""R""Us - Niles",9206,5555 Youngston-Warren R,,Niles,OH,44446,United States,(330) 652-1115,,,"Mon-Thu:10:00am - 9:00pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:00pm",,
"Toys""R""Us - Cincinnati",8905,9959 Colerain Ave,,Cincinnati,OH,45251,United States,(513) 385-2804,,,"Mon-Thu:10:00am - 9:00pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:00pm",,
"Toys""R""Us - Cincinnati",8930,7800 Montgomery Road,,Cincinnati,OH,45236,United States,(513) 791-8697,,,"Mon-Thu:9:00am - 9:30pm, Fri-Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Babies""R""Us - Lima",B8919,2292 Elida Rd.,,Lima,OH,45805,United States,(419) 229-1014,,,"Mon-Thu:10:00am - 9:30pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Toys""R""Us - Lima",8919,2292 Elida Rd.,,Lima,OH,45805,United States,(419) 229-1014,,,"Mon-Thu:10:00am - 9:30pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Toys""R""Us - Boardman",9210,317 Boardman Poland Rd,,Boardman,OH,44512,United States,(330) 726-8697,,,"Mon-Thu:10:00am - 9:00pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:00pm",,
"Babies""R""Us - Poland",9254,1240 Doral Drive,,Poland,OH,44514,United States,(330) 965-0412,,,"Mon-Thu:10:00am - 9:30pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Toys""R""Us - Cuyahoga Falls",9203,590 Howe Ave,,"Cuyahoga,Falls",OH,44221,United States,(330) 923-8697,,,"Mon-Thu:10:00am - 9:30pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Toys""R""Us - Beavercreek",8931,2500 N. Fairfield Rd,,Beavercreek,OH,45431,United States,(937) 429-4415,,,"Mon-Thu:10:00am - 9:30pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Babies""R""Us - Cuyahoga Falls",B9203,590 Howe Ave,,"Cuyahoga,Falls",OH,44221,United States,(330) 923-8697,,,"Mon-Thu:10:00am - 9:30pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Babies""R""Us - Beavercreek",B8931,2500 N. Fairfield Rd,,Beavercreek,OH,45431,United States,(937) 429-4415,,,"Mon-Thu:10:00am - 9:30pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Toys""R""Us Temp Express - Aurora",8108,549 South Chillicothe,,Aurora,OH,44202,United States,(330) 995-3717,,,"Mon-Sat:10:00am - 9:00pm, Sun:10:00am - 7:00pm",,
"Babies""R""Us - North Canton",9241,6655 Strip Ave Nw,,"North,Canton",OH,44720,United States,(330) 305-1750,,,"Mon-Thu:10:00am - 9:30pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Toys""R""Us - Miamisburg",8916,2859 Miamisburg,Centerville Rd,Miamisburg,OH,45342,United States,(937) 435-6271,,,"Mon-Thu:10:00am - 9:00pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:00pm",,
"Toys""R""Us - Canton",9211,4822 N.W. Whipple Ave,,Canton,OH,44718,United States,(330) 493-8697,,,"Mon-Thu:10:00am - 9:00pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:00pm",,
"Toys""R""Us - Mansfield",9233,2196 West 4Th St &,,Mansfield,OH,44906,United States,(419) 747-9001,,,"Mon-Thu:10:00am - 9:00pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:00pm",,
"Babies""R""Us - Copley",B9232,52 Rothrock Road,,Copley,OH,44321,United States,(330) 666-8697,,,"Mon-Thu:10:00am - 9:30pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Babies""R""Us - Forest Park",9244,925 Cincinnati Mills Dr,,"Forest,Park",OH,45240,United States,(513) 671-2430,,,"Mon-Thu:9:00am - 9:30pm, Fri-Sat:9:00am - 10:00pm, Sun:10:00am - 7:30pm",,
"Toys""R""Us - Elyria",9208,1601 West River Road No,,Elyria,OH,44035,United States,(440) 324-2123,,,"Mon-Thu:10:00am - 9:00pm, Fri:10:00am - 10:00pm, Sat:9:00am - 10:00pm, Sun:10:00am - 7:00pm",,
