phone_number,city,distributor_name,store_type,store_number,country,address2,longitude,store_hours,store_name,state,other_fields,address,latitude,zip_code
513-282-6800,Lebanon,,,,United States,,,Mon-Sat 9AM - 9PM Sun 10AM - 7PM ,LEBANON,OH,,1525 Genntown Dr,,45036
937-848-6090,Sugarcreek,,,,United States,,,Mon-Sat 9AM - 9PM Sun 10AM - 7PM ,SUGARCREEK,OH,,6220 Wilmington Pike,,45459
570-768-4038,Lewisburg,,,,United States,,,Mon-Sat 9AM - 9PM Sun 10AM - 7PM ,LEWISBURG,PA,,7431 Westbranch Highway,,17837
937-459-4599,Greenville,,,,United States,,,Mon-Sat 9AM - 9PM Sun 10AM - 6PM ,GREENVILLE,OH,,1345 Wagner Ave,,45331
570-299-5295,Wyoming,,,,United States,,,Mon-Sat 9AM - 9PM Sun 10AM - 6PM ,WYOMING,PA,,1054 Wyoming Avenue,,18644
570-496-4345,Moosic,,,,United States,,,Mon-Sat 9AM - 9PM Sun 10AM - 7PM ,MOOSIC,PA,,2051 Shoppes Blvd.,,18507
570-317-2814,Bloomsburg,,,,United States,,,Mon-Sat 9AM - 9PM Sun 10AM - 7PM ,BLOOMSBURG,PA,,1005 Scott Town Center,,17815
570-647-4710,Honesdale,,,,United States,,,Mon-Sat 9AM - 9PM Sun 10AM - 7PM ,HONESDALE,PA,,650 Old Willow Ave,,18431
203-309-5157,Darien,,,,United States,,,Mon-Sat 9AM - 9PM Sun 10AM - 7PM ,DARIEN,CT,,25 Old Kings Hwy North,,06820
203-920-1220,New Canaan,,,,United States,,,Mon-Sat 9AM - 9PM Sun 10AM - 6PM ,NEW CANAAN,CT,,21 Forest Street,,06840
203-939-1833,Norwalk,,,,United States,,,Mon-Sat 9AM - 9PM Sun 10AM - 7PM ,NORWALK,CT,,55 Westport Ave.,,06851
203-894-5271,Ridgefield,,,,United States,,,Mon-Sat 9AM - 9PM Sun 10AM - 7PM ,RIDGEFIELD,CT,,"125 Danbury Rd, Space 6",,06877
567-307-7128,Mansfield,,,,United States,,,Mon-Sat 9AM - 9PM Sun 10AM - 6PM ,MANSFIELD,OH,,1036 Ashland Road,,44905
203-456-3971,Danbury,,,,United States,,,Mon-Sat 9AM - 9PM Sun 10AM - 7PM ,DANBURY,CT,,115 Mill Plain Rd,,06810
860-926-4006,Tolland,,,,United States,,,Mon-Sat 9AM - 9PM Sun 10AM - 7PM ,TOLLAND,CT,,33 Fieldstone Commons,,06084
860-823-1046,Norwich,,,,United States,,,Mon-Sat 9AM - 9PM Sun 10AM - 7PM ,NORWICH,CT,,"624 West Main Street, #120",,06360
860-206-4676,West Hartford,,,,United States,,,Mon-Sat 9AM - 9PM Sun 10AM - 7PM ,WEST HARTFORD,CT,,345 North Main Street,,06117
860-326-5118,Groton,,,,United States,,,Mon-Sat 9AM - 9PM Sun 10AM - 7PM ,GROTON,CT,,220 Route 12,,06340
717-617-2601,Willow St,,,,United States,,,Mon-Sat 9AM - 9PM Sun 10AM - 6PM ,WILLOW STREET,PA,,"2600 Willow St N #312, Suite 9",,17584
717-626-3355,Lititz,,,,United States,,,Mon-Sat 9AM - 9PM Sun 10AM - 6PM ,LITITZ,PA,,1024 Lititz Pike,,17543
717-738-4003,Ephrata,,,,United States,,,Mon-Sat 9AM - 9PM Sun 10AM - 6PM ,EPHRATA,PA,,120 North Reading Road,,17522
610-857-0892,Parkesburg,,,,United States,,,Mon-Sat 9AM - 9PM Sun 10AM - 6PM ,PARKESBURG,PA,,408 Commons Dr.,,19365
717-272-1530,Lebanon,,,,United States,,,Mon-Sat 9AM - 9PM Sun 10AM - 6PM ,LEBANON,PA,,1729 Quentin Highway,,17042
717-793-2161,York,,,,United States,,,Mon-Sat 9AM - 9PM Sun 10AM - 6PM ,YORK -MARKETPLACE,PA,,2533 East Market Street,,17402
717-885-0838,York,,,,United States,,,Mon-Sat 9AM - 9PM Sun 10AM - 6PM ,YORK,PA,,1919 Springwood Road,,17403
717-473-5115,Palmyra,,,,United States,,,Mon-Sat 9AM - 9PM Sun 10AM - 6PM ,PALMYRA,PA,,"901 E. Main Street, Suite 5",,17078
610-816-5115,Sinking Springs,,,,United States,,,Mon-Sat 9AM - 9PM Sun 10AM - 6PM ,SINKING SPRINGS,PA,,2645 Shillington Road,,19608
610-286-1044,Elverson,,,,United States,,,Mon-Sat 9AM - 9PM Sun 10AM - 6PM ,ELVERSON,PA,,212 Crossings Blvd,,19520
717-566-2494,Hummelstown,,,,United States,,,Mon-Sat 9AM - 9PM Sun 10AM - 6PM ,HUMMELSTOWN,PA,,261 Hershey Road,,17036
717-932-6841,Etters,,,,United States,,,Mon-Sat 9AM - 9PM Sun 10AM - 6PM ,ETTERS,PA,,172 Newberry Parkway,,17319
484-288-8488,Thorndale,,,,United States,,,Mon-Sat 9AM - 9PM Sun 10AM - 7PM ,THORNDALE,PA,,3469 E Lincoln Highway,,19372
610-524-1253,Exton,,,,United States,,,Mon-Sat 9AM - 9PM Sun 9AM - 6PM ,LIONVILLE,PA,,144 Eagleview Blvd.,,19341
610-925-0721,Kennett Square,,,,United States,,,Mon-Sat 9AM - 9PM Sun 10AM - 6PM ,KENNETT SQUARE,PA,,817 East Baltimore Pike,,19348
717-737-5192,Lemoyne,,,,United States,,,Mon-Sat 9AM - 9PM Sun 10AM - 6PM ,LEMOYNE,PA,,1200 Market Street,,17043
717-540-1285,Harrisburg,,,,United States,,,Mon-Sat 9AM - 9PM Sun 10AM - 6PM ,HARRISBURG,PA,,2302 Linglestown Road,,17110
302-239-5290,Hockessin,,,,United States,,,Mon-Sat 9AM - 9PM Sun 10AM - 6PM ,HOCKESSIN,DE,,160 Lantana Dr,,19707
717-732-1958,Enola,,,,United States,,,Mon-Sat 9AM - 9PM Sun 10AM - 6PM ,ENOLA,PA,,384 East Penn Drive,,17025
717-766-4851,Mechanicsburg,,,,United States,,,Mon-Sat 9AM - 9PM Sun 10AM - 6PM ,MECHANICSBURG,PA,,6455 Carlisle Pike,,17050
484-320-8872,Frazer,,,,United States,,,Mon-Sat 9AM - 9PM Sun 10AM - 6PM ,FRAZER,PA,,215 Lancaster Avenue,,19355
302-525-6322,Newark,,,,United States,,,Mon-Sat 9AM - 9PM Sun 10AM - 6PM ,NEWARK,DE,,604 Plaza Drive,,19702
610-369-1770,Gilbertsville,,,,United States,,,Mon-Sat 9AM - 9PM Sun 10AM - 7PM ,GILBERTSVILLE,PA,,1050 East Philadelphia Ave,,19525
610-792-9294,Royersford,,,,United States,,,Mon-Sat 9AM - 9PM Sun 10AM - 6PM ,ROYERSFORD,PA,,70 Buckwalter Road,,19468
302-502-2595,Greenville,,,,United States,,,Mon-Sat 9AM - 9PM Sun 10AM - 6PM ,GREENVILLE,DE,,3801 Kennett Pike,,19807
484-840-8150,Glen Mills,,,,United States,,,Mon-Sat 9AM - 9PM Sun 10AM - 6PM ,GLEN MILLS,PA,,477 Wilmington West Chester Pike,,19342
203-894-5271,Ridgefield,,,,United States,,,Mon-Sat 9AM - 9PM Sun 10AM - 7PM ,RIDGEFIELD,CT,,"125 Danbury Rd, Space 6",,06877
203-208-1690,Branford,,,,United States,,,Mon-Sat 9AM - 9PM Sun 10AM - 7PM ,BRANFORD,CT,,1061 W Main St Unit 12,,06405
203-586-1111,Southbury,,,,United States,,,Mon-Sat 9AM - 9PM Sun 10AM - 7PM ,SOUTHBURY,CT,,100 Main St North,,06488
631-285-3708,South Setauket,,,,United States,,,Mon-Sat 9AM - 9PM Sun 10AM - 7PM ,SETAUKET,NY,,256 Pond Path,,11720
631-257-5092,Hauppauge,,,,United States,,,Mon-Sat 9AM - 9PM Sun 10AM - 7PM ,HAUPPAUGE,NY,,381 Nesconset Hwy,,11788
203-533-5072,Guilford,,,,United States,,,Mon-Sat 9AM - 9PM Sun 10AM - 7PM ,GUILFORD,CT,,"1069 Boston Post Road, US Hwy 1",,06437
860-635-4551,Cromwell,,,,United States,,,Mon-Sat 9AM - 9PM Sun 10AM - 7PM ,CROMWELL,CT,,"51 Shunpike Rd., suite 21",,06416
860-436-5590,Newington,,,,United States,,,Mon-Fri 9AM - 9PM Sat 8AM - 9PM Sun 9AM - 8PM ,NEWINGTON,CT,,3475 Berlin Turnpike,,06111
860-661-5194,Old Saybrook,,,,United States,,,Mon-Sat 9AM - 9PM Sun 10AM - 7PM ,OLD SAYBROOK,CT,,28 Spencer Plain RD,,06475
860-206-3704,West Hartford,,,,United States,,,Mon-Sat 9AM - 9PM Sun 10AM - 7PM ,WEST HARTFORD,CT,,1493 New Britain Ave,,06110
860-217-0285,Simsbury,,,,United States,,,Mon-Sat 9AM - 9PM Sun 10AM - 7PM ,AVON,CT,,530R Bushy Hill RD,,06070
